run,ebeam,target,hms_p,hms_th,shms_p,shms_th,run_type,x,Q2,z,thpq,BCM1_Q,BCM1_I,BCM2_Q,BCM2_I,BCM4A_Q,BCM4A_I,BCM4B_Q,BCM4B_I,BCM4C_Q,BCM4C_I,h_esing_Eff,h_hadron_Eff,p_esing_Eff,p_hadron_Eff,ps1,ps2,ps3,ps4,ps5,ps6,comp_livetime,electr_deadtime,coin,randoms,ransubcoin,normyield,normyield_err,ctmean,ctsigma,boil_corr,h_EL_CLEAN,p_EL_CLEAN
27414,6.449,LD2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,43.679,27.273,43.481,27.15,38.409,23.983,232.79,145.36,59.621,37.228,0.9997,0.9976,0.9813,0.9731,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,218.0,74.6154,143.385,3.40168,0.354864,51.2912,0.354032,1.0,0.174,278.4
27415,6.449,LD2,-1.165,44.83,-2.978,10.245,HMSDIS,0.44,4.4,0.52,2.0,24950.468,28.564,24835.497,28.432,21931.97,25.1,133073.46,152.3,34064.357,38.99,0.9998,0.9976,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99926,95.5245,-999,-999,-999,-999,-999,-999,-999,1.0,0.183,291.586
27417,6.449,LD2,-1.165,44.83,-2.978,10.245,HMSDIS,0.44,4.4,0.52,2.0,20438.398,27.964,20357.281,27.853,18056.589,24.7,109299.19,149.5,28127.518,38.48,0.9996,0.9978,-999,-999,-1.0,-1.0,9.0,-1.0,-1.0,-1.0,0.99896,95.5563,-999,-999,-999,-999,-999,-999,-999,1.0,0.179,286.353
27418,6.449,LH2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,98.267,55.806,97.972,55.638,87.429,49.651,265.78,150.93,136.17,77.331,0.9998,0.9978,0.981,0.9706,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,250.0,73.5385,176.462,1.86372,0.168873,51.2107,0.39904,1.0,0.194,283.4
27419,6.449,LH2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,66.959,55.379,66.696,55.161,59.533,49.237,181.17,149.83,92.721,76.685,0.9997,0.9976,0.9783,0.9685,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,168.0,52.0,116.0,1.80436,0.203999,51.193,0.396408,1.0,0.192,280.9
27420,6.449,LH2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,76.168,55.925,75.931,55.75,67.783,49.768,202.99,149.04,105.55,77.501,1.0,0.998,0.9804,0.9686,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,181.0,61.8462,119.154,1.62732,0.186139,51.1845,0.373377,1.0,0.194,283.9
27421,6.449,LH2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,98.08,59.272,97.855,59.136,87.338,52.781,246.42,148.91,135.98,82.181,1.0,0.9977,0.978,0.9662,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,243.0,79.3846,163.615,1.73813,0.167668,51.215,0.364066,1.0,0.206,300.7
27423,6.449,LH2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,99.112,59.823,98.906,59.699,88.275,53.282,248.2,149.81,137.46,82.972,0.9998,0.9978,0.979,0.967,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,278.0,88.3846,189.615,1.99168,0.177261,51.1445,0.426294,1.0,0.207,303.6
27424,6.449,LH2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,105.55,59.287,105.27,59.127,93.932,52.759,265.39,149.06,146.3,82.176,0.9998,0.9976,0.981,0.9659,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,282.0,90.6923,191.308,1.89034,0.167972,51.1935,0.403233,1.0,0.205,300.7
27425,6.449,LH2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,82.638,58.113,82.359,57.917,73.498,51.685,208.98,146.96,114.45,80.488,0.9999,0.9973,0.9771,0.9681,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,235.0,68.3077,166.692,2.10035,0.195305,51.1999,0.347691,1.0,0.201,294.5
27426,6.449,LH2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,99.856,58.974,99.562,58.8,88.837,52.466,251.4,148.47,138.33,81.699,0.9999,0.9981,0.9814,0.9685,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,284.0,88.0769,195.923,2.04106,0.177644,51.1982,0.379968,1.0,0.204,299.0
27427,6.449,LH2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,91.284,59.588,91.073,59.45,81.252,53.04,229.16,149.59,126.51,82.586,0.9998,0.9981,0.9785,0.9693,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,232.0,72.2308,159.769,1.81824,0.175405,51.1831,0.431587,1.0,0.206,302.4
27428,6.449,LH2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,105.97,60.917,105.74,60.787,94.301,54.208,262.82,151.08,146.87,84.433,0.9996,0.9983,0.978,0.9674,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,292.0,86.1538,205.846,2.02177,0.169728,51.2128,0.378654,1.0,0.21,309.1
27429,6.449,LH2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,108.09,60.899,107.81,60.743,96.126,54.157,268.52,151.28,149.74,84.367,0.9996,0.9983,0.9711,0.96,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-999,313.0,94.3077,218.692,2.2522,0.184298,51.2373,0.384335,1.0,0.21,308.8
27430,6.449,LH2,-1.165,44.83,-2.978,10.245,HMSDIS,0.44,4.4,0.52,2.0,54662.682,57.734,54463.666,57.523,48583.694,51.31,139385.58,147.2,75663.848,79.91,0.9999,0.9984,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,95.6213,-999,-999,-999,-999,-999,-999,-999,1.0,0.199,292.503
27431,6.449,LH2,-1.165,44.83,-2.978,10.245,HMSDIS,0.44,4.4,0.52,2.0,40961.872,60.509,40833.959,60.32,36432.505,53.81,101876.54,150.4,56731.102,83.8,0.9998,0.9983,-999,-999,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,1.0,95.5508,-999,-999,-999,-999,-999,-999,-999,1.0,0.209,306.74
27432,6.449,DUMMY,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,72.655,40.252,72.33,40.072,64.321,35.635,273.12,151.31,100.18,55.503,1.0,0.9987,0.9709,0.9633,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,42.0,3.0,39.0,0.561548,0.0935701,51.321,0.418534,1.0,0.051,83.7
27433,6.449,DUMMY,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,68.607,39.832,68.32,39.666,60.77,35.283,258.34,149.99,94.651,54.954,1.0,0.998,0.9761,0.96,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,25.0,3.15385,21.8462,0.334179,0.0768549,51.3874,0.232457,1.0,0.051,82.91
27435,6.449,DUMMY,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,45.99,39.772,45.755,39.569,40.755,35.245,173.18,149.77,63.47,54.889,1.0,0.9957,0.9651,0.9562,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,31.0,2.30769,28.6923,0.658301,0.128109,51.3533,0.356949,1.0,0.051,82.888
27436,6.449,DUMMY,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,58.692,40.136,58.449,39.97,51.853,35.459,220.48,150.77,80.767,55.232,1.0,1.0,0.9812,0.9671,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,34.0,3.61538,30.3846,0.539591,0.103973,51.2002,0.549036,1.0,0.051,83.7
27437,6.449,DUMMY,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,95.138,40.396,94.65,40.189,84.204,35.754,355.98,151.15,131.13,55.681,1.0,0.9995,0.973,0.9529,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,65.0,5.61538,59.3846,0.660642,0.0899886,51.1734,0.361007,1.0,0.051,84.09
27438,6.449,DUMMY,-1.165,44.83,-2.978,10.245,HMSDIS,0.44,4.4,0.52,2.0,36055.239,39.895,35884.657,39.706,31826.576,35.21,135653.59,150.1,49477.341,54.74,0.9999,0.9988,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,98.9771,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999
27439,6.449,LD2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,48.876,28.205,48.665,28.084,42.85,24.728,260.78,150.49,66.478,38.363,0.9997,0.9986,0.9832,0.9747,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,257.0,86.9231,170.077,3.59908,0.343629,51.2877,0.341662,1.0,0.18,288.4
27440,6.449,LD2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,40.829,28.119,40.669,28.009,35.955,24.762,218.18,150.26,55.969,38.545,1.0,0.9982,0.9823,0.9742,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,259.0,67.9231,191.077,4.83989,0.411731,51.201,0.376577,1.0,0.179,287.8
27442,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,34.018,21.165,33.843,21.056,29.888,18.595,191.93,119.41,44.995,27.994,0.9997,0.9987,0.9844,0.9753,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1961.0,638.0,1323.0,40.2447,1.36382,51.2176,0.363695,1.0,-999,289.8
27443,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,31.998,21.182,31.845,21.081,28.128,18.62,180.61,119.55,42.4,28.068,0.9998,0.9988,0.9845,0.9748,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1829.0,593.462,1235.54,39.9587,1.40028,51.2213,0.364815,1.0,-999,289.8
27444,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,36.532,21.115,36.374,21.023,32.136,18.574,206.34,119.26,48.451,28.003,0.9999,0.9987,0.985,0.9748,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2195.0,670.154,1524.85,43.1701,1.34188,51.2167,0.361872,1.0,-999,289.0
27445,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,37.871,21.338,37.705,21.244,33.315,18.77,213.94,120.54,50.523,28.466,0.9999,0.9986,0.9845,0.9751,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2168.0,699.385,1468.62,40.0984,1.28698,51.2265,0.363789,1.0,-999,292.0
27446,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,38.019,21.347,37.837,21.244,33.467,18.791,214.89,120.65,50.815,28.531,0.9997,0.9987,0.9848,0.9747,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2157.0,712.154,1444.85,39.3359,1.28038,51.2322,0.368086,1.0,-999,291.9
27447,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,36.445,21.23,36.255,21.12,32.094,18.696,206.09,120.05,49.446,28.804,0.9998,0.9986,0.985,0.9745,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2114.0,668.077,1445.92,41.0878,1.32232,51.2281,0.363443,1.0,-999,290.2
27448,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,35.916,21.145,35.748,21.046,31.672,18.646,203.36,119.72,49.32,29.036,0.9998,0.9988,0.9848,0.975,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2045.0,664.692,1380.31,39.7594,1.31878,51.2158,0.360099,1.0,-999,289.2
27449,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,34.644,21.201,34.494,21.109,30.585,18.717,196.37,120.17,47.668,29.172,0.9998,0.9985,0.9848,0.9747,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1965.0,637.846,1327.15,39.6335,1.34023,51.2261,0.367352,1.0,-999,290.2
27451,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,8.101,20.789,8.067,20.703,7.158,18.37,45.952,117.92,11.161,28.643,0.9998,0.9988,0.9731,0.9618,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-999,503.0,144.692,358.308,49.0577,3.10447,51.2266,0.372071,1.0,1.285,284.6
27452,6.449,LH2,-1.165,26.6,-2.738,7.5,HMSDIS,-999,-999,-999,-999,16242.195,21.197,16175.459,21.11,14358.286,18.73,92183.428,120.3,22404.233,29.23,0.9998,0.9987,-999,-999,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,95.5713,-999,-999,-999,-999,-999,-999,-999,1.0,-999,290.228
27453,6.449,LH2,-1.165,26.6,-2.738,7.5,HMSDIS,-999,-999,-999,-999,17344.3,21.1,17266.78,21.006,15338.923,18.66,98471.363,119.7,23932.706,29.11,0.9996,0.9987,-999,-999,-1.0,-1.0,33.0,-1.0,-1.0,-1.0,1.0,95.5795,-999,-999,-999,-999,-999,-999,-999,1.0,-999,288.809
27454,6.449,DUMMY,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,72.887,46.012,72.571,45.813,64.286,40.583,228.46,144.22,100.03,63.153,0.9998,0.9985,0.9858,0.976,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1421.0,460.462,960.538,13.6149,0.540932,51.2715,0.342304,1.0,-999,253.6
27455,6.449,DUMMY,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,84.843,49.156,84.495,48.955,74.642,43.246,258.78,149.93,116.19,67.319,0.9998,0.9987,0.985,0.9771,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1620.0,553.231,1066.77,12.9726,0.495843,51.288,0.351383,1.0,-999,270.7
27456,6.449,DUMMY,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,85.899,49.58,85.572,49.392,75.926,43.824,261.79,151.1,118.59,68.453,0.9998,0.9987,0.9843,0.9747,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1656.0,557.692,1098.31,13.2204,0.496141,51.2324,0.359084,1.0,-999,273.3
27457,6.449,DUMMY,-1.165,26.6,-2.738,7.5,HMSDIS,-999,-999,-999,-999,37664.608,46.931,37519.417,46.75,33372.828,41.58,117326.75,146.1,52144.17,64.97,0.9997,0.9985,-999,-999,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,0.99972,95.9008,-999,-999,-999,-999,-999,-999,-999,1.0,1.027,258.863
27458,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,38.056,21.361,37.879,21.262,33.617,18.869,215.88,121.17,52.499,29.469,0.9998,0.9984,0.9853,0.9755,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2181.0,710.846,1470.15,39.9507,1.28489,51.2388,0.364908,1.0,-999,292.3
27459,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,7.093,20.998,7.055,20.885,6.245,18.489,40.104,118.72,9.739,28.831,0.9999,0.9986,0.9849,0.9731,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,389.0,133.923,255.077,37.3121,2.923,51.2769,0.372863,1.0,1.301,287.08
27460,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,36.585,21.245,36.415,21.147,32.031,18.601,205.71,119.46,49.819,28.93,0.9998,0.9987,0.9845,0.9747,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2089.0,684.923,1404.08,39.7214,1.30922,51.2748,0.339205,1.0,-999,290.5
27461,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,36.708,21.181,36.547,21.089,32.246,18.607,207.07,119.48,50.317,29.034,0.9996,0.9985,0.9849,0.9751,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2031.0,684.308,1346.69,37.9525,1.28642,51.2528,0.358271,1.0,-999,289.6
27462,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,39.373,21.321,39.207,21.231,34.708,18.795,222.87,120.68,54.258,29.381,0.9997,0.9981,0.9854,0.9745,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2185.0,733.846,1451.15,38.1414,1.24437,51.2032,0.377725,1.0,-999,291.8
27463,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,28.181,21.322,28.062,21.232,24.898,18.839,159.87,120.96,38.913,29.442,0.9999,0.9984,0.9854,0.9749,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1541.0,522.769,1018.23,37.3714,1.45945,51.2047,0.348743,1.0,-999,292.0
27464,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,36.551,21.109,36.374,21.006,32.213,18.603,206.88,119.47,50.276,29.035,0.9998,0.9982,0.9848,0.9743,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2112.0,679.769,1432.23,40.5799,1.31812,51.2355,0.349806,1.0,-999,288.8
27465,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,36.935,21.106,36.754,21.002,32.369,18.497,207.88,118.79,50.387,28.793,0.9999,0.9984,0.9845,0.975,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2090.0,685.769,1404.23,39.3432,1.29693,51.276,0.357506,1.0,-999,288.4
27466,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,39.782,21.452,39.598,21.354,34.957,18.851,224.5,121.06,54.617,29.453,0.9998,0.9984,0.9844,0.9744,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2222.0,743.769,1478.23,38.4702,1.24244,51.2744,0.351096,1.0,-999,293.3
27467,6.449,LH2,-1.165,26.6,4.929,7.5,PI+SIDIS,-999,-999,-999,-999,72.797,59.126,72.679,59.03,64.644,52.504,173.18,140.65,97.207,78.951,0.9997,0.9977,0.9832,0.9803,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,3930.0,448.923,3481.08,48.9697,0.885748,51.2653,0.374626,1.0,-999,32.977
27468,6.449,LH2,-1.165,26.6,4.929,7.5,PI+SIDIS,-999,-999,-999,-999,92.834,62.249,92.623,62.108,82.416,55.264,218.5,146.51,127.25,85.33,0.9996,0.9978,0.9847,0.9799,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,5146.0,570.846,4575.15,50.5255,0.795582,51.2792,0.372086,1.0,-999,34.715
27469,6.449,LH2,-1.165,26.6,4.929,7.5,HMSDIS,-999,-999,-999,-999,41601.808,65.842,41480.141,65.649,36894.803,58.39,94186.886,149.0,56865.451,89.99,0.9997,0.9977,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,1.0,97.8416,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999
27470,6.449,LH2,-1.165,26.6,4.929,7.5,HMSDIS,-999,-999,-999,-999,35605.607,66.725,35522.579,66.569,31585.54,59.19,79832.155,149.6,48665.897,91.2,0.9998,0.9976,-999,-999,-1.0,-1.0,65.0,-1.0,-1.0,-1.0,1.0,97.8292,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999
27471,6.449,DUMMY,-1.165,26.6,4.929,7.5,PI+SIDIS,-999,-999,-999,-999,92.185,49.428,91.815,49.23,81.635,43.771,279.92,150.09,127.6,68.419,0.9998,0.9978,0.9866,0.9863,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1093.0,32.6923,1060.31,11.7175,0.365773,51.3063,0.340454,1.0,-999,5.812
27472,6.449,DUMMY,-1.165,26.6,4.929,7.5,PI+SIDIS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999
27473,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,42.267,24.533,42.065,24.416,37.203,21.594,238.96,138.7,58.139,33.745,0.9998,0.9982,0.9807,0.981,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,3877.0,1145.23,2731.77,66.472,1.53222,51.2505,0.364503,1.0,-999,34.867
27474,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,47.216,25.221,46.944,25.076,41.49,22.162,266.48,142.34,64.825,34.627,0.9998,0.9983,0.9823,0.9803,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,4377.0,1318.38,3058.62,66.7418,1.46028,51.27,0.367378,1.0,-999,35.746
27475,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,42.396,25.356,42.171,25.222,37.225,22.264,239.1,143.0,58.163,34.786,0.9997,0.9984,0.9804,0.9809,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,3889.0,1164.15,2724.85,66.1548,1.53138,51.2768,0.356885,1.0,-999,35.915
27476,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,43.999,25.178,43.786,25.056,38.612,22.096,248.0,141.91,60.305,34.509,0.9998,0.9985,0.9802,0.9807,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,3972.0,1206.23,2765.77,64.6776,1.49093,51.2765,0.356663,1.0,-999,35.638
27477,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,42.041,25.072,41.843,24.954,36.866,21.986,236.79,141.21,57.441,34.256,0.9998,0.9985,0.9819,0.9819,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,3688.0,1152.23,2535.77,61.9776,1.50203,51.28,0.358426,1.0,-999,35.491
27478,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,42.831,24.968,42.63,24.851,37.544,21.887,241.19,140.6,58.525,34.117,0.9998,0.9985,0.9801,0.9815,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,3837.0,1170.77,2666.23,63.988,1.50395,51.274,0.357371,1.0,-999,35.336
27479,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,39.274,24.873,39.052,24.732,34.441,21.812,221.21,140.09,53.746,34.038,0.9998,0.9987,0.9815,0.9811,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,3531.0,1061.69,2469.31,64.7206,1.57537,51.2671,0.351361,1.0,-999,35.241
27480,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,44.236,25.286,44.008,25.155,38.895,22.233,249.8,142.79,60.814,34.762,0.9997,0.9987,0.9804,0.9819,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,3899.0,1202.46,2696.54,62.6696,1.46831,51.2677,0.363934,1.0,-999,35.85
27481,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,8.967,25.053,8.923,24.929,7.895,22.056,50.706,141.66,12.345,34.49,0.9999,0.9988,0.9698,0.9692,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-999,729.0,225.462,503.538,61.6891,3.34692,51.2602,0.342166,1.0,1.548,35.536
27482,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,39.145,24.94,38.957,24.821,34.512,21.989,221.67,141.23,53.956,34.377,0.9998,0.9987,0.9824,0.9816,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,3578.0,1057.15,2520.85,66.1979,1.58854,51.2527,0.366466,1.0,-999,35.452
27483,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,49.203,25.11,48.98,24.996,43.422,22.159,278.85,142.3,67.867,34.635,0.9998,0.9987,0.9813,0.9814,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,4463.0,1342.15,3120.85,65.1958,1.41165,51.2462,0.362391,1.0,-999,35.713
27484,6.449,LH2,-1.165,26.6,2.738,7.5,HMSDIS,-999,-999,-999,-999,20800.856,24.926,20709.256,24.816,18370.491,22.01,117980.72,141.3,28716.42,34.41,0.9998,0.999,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,1.0,95.6141,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999
27485,6.449,LH2,-1.165,26.6,2.738,7.5,HMSDIS,-999,-999,-999,-999,21669.431,25.015,21572.753,24.903,19147.549,22.1,122970.6,141.9,29926.509,34.54,0.9997,0.9988,-999,-999,-1.0,-1.0,12.0,-1.0,-1.0,-1.0,0.09301,95.6001,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999
27486,6.449,DUMMY,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,82.939,49.13,82.539,48.892,73.629,43.614,252.08,149.32,115.12,68.195,0.9998,0.9988,0.9834,0.9844,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2138.0,598.462,1539.54,19.0076,0.576986,51.2394,0.366906,1.0,-999,21.943
27487,6.449,DUMMY,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,82.156,49.281,81.795,49.064,72.816,43.678,249.45,149.63,113.76,68.244,0.9998,0.9987,0.9832,0.9848,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2003.0,592.385,1410.62,17.5671,0.563661,51.2581,0.380677,1.0,-999,21.96
27488,6.449,DUMMY,-1.165,26.6,2.738,7.5,HMSDIS,-999,-999,-999,-999,44330.708,50.018,44143.283,49.806,39052.213,44.06,133920.76,151.1,60827.446,68.63,0.9997,0.9988,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,0.99989,96.931,-999,-999,-999,-999,-999,-999,-999,1.0,1.098,-999
27489,6.449,DUMMY,-1.165,26.6,2.738,7.5,JUNK,-999,-999,-999,-999,20.918,70.539,20.883,70.418,18.538,62.513,44.932,151.51,27.785,93.695,0.9983,0.9962,0.961,0.9529,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,1.0,-999,8.0,3.61538,4.38462,0.221662,0.145454,65.25,0.278687,1.0,0.915,39.593
27490,6.449,LH2,1.165,26.6,4.929,7.5,PI+SIDIS,-999,-999,-999,-999,47.472,62.995,47.387,62.882,42.096,55.861,108.8,144.38,63.179,83.838,0.9984,0.9963,0.9831,0.981,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,48.0,40.8462,7.15385,0.154192,0.154139,51.3,0.5,1.0,0.815,35.236
