run,ebeam,target,hms_p,hms_th,shms_p,shms_th,run_type,x,Q2,z,thpq,BCM1_Q,BCM1_I,BCM2_Q,BCM2_I,BCM4A_Q,BCM4A_I,BCM4B_Q,BCM4B_I,BCM4C_Q,BCM4C_I,h_esing_Eff,h_hadron_Eff,p_esing_Eff,p_hadron_Eff,ps1,ps2,ps3,ps4,ps5,ps6,comp_livetime,electr_deadtime,coin,randoms,ransubcoin,normyield,normyield_err,ctmean,ctsigma,boil_corr,h_EL_CLEAN,p_EL_CLEAN
27506,6.449,LH2,1.165,31.29,-2.766,8.28,PI-SIDIS,-999,-999,-999,-999,51.314,26.92,51.052,26.783,45.264,23.746,283.84,148.91,70.831,37.159,0.999,0.9978,0.9855,0.9768,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99989,-999,71.0,57.3846,13.6154,0.273335,0.174338,51.3,0.5,1.0,-999,-999
27507,6.449,LH2,1.165,31.29,4.978,8.28,PI+SIDIS,-999,-999,-999,-999,58.837,58.335,58.679,58.178,52.163,51.718,150.43,149.15,81.463,80.767,0.9985,0.9968,0.9883,0.9818,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99992,-999,15.0,12.3077,2.69231,0.0468064,0.0694252,51.3,0.5,1.0,-999,22.209
27508,6.449,LH2,1.165,31.29,4.978,8.28,HMSDIS,-999,-999,-999,-999,55343.347,58.067,55195.024,57.912,48831.599,51.23,141575.5,148.5,76017.148,79.75,0.9984,0.9971,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,0.99931,98.7075,-999,-999,-999,-999,-999,-999,-999,1.0,0.347,22.0
27509,6.449,LH2,1.165,31.29,4.978,8.28,HMSDIS,-999,-999,-999,-999,54534.103,60.006,54394.893,59.853,48039.696,52.86,137616.91,151.4,74876.131,82.39,0.9981,0.997,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,0.99921,98.6949,-999,-999,-999,-999,-999,-999,-999,1.0,0.359,22.7
27510,6.449,Dummy,1.165,31.29,4.978,8.28,PI+SIDIS,-999,-999,-999,-999,44.663,48.355,44.488,48.166,39.394,42.65,136.64,147.94,61.582,66.673,1.0,0.9954,0.9905,0.9807,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,0.0,0.307692,-0.307692,-0.00705241,0.00352621,51.3,0.5,1.0,-999,-999
27511,6.449,Dummy,1.165,31.29,4.978,8.28,HMSDIS,-999,-999,-999,-999,40902.912,48.769,40710.381,48.54,36140.069,43.09,124744.24,148.7,56551.148,67.42,0.9989,0.9978,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99888,99.7615,-999,-999,-999,-999,-999,-999,-999,1.0,-999,3.818
27512,6.449,Dummy,1.165,31.29,4.978,8.28,HMSDIS,-999,-999,-999,-999,42761.617,49.405,42560.816,49.173,37848.421,43.72,129641.88,149.7,59233.467,68.43,0.9991,0.9979,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99882,99.7616,-999,-999,-999,-999,-999,-999,-999,1.0,-999,3.878
27513,6.449,Dummy,1.165,31.29,2.766,8.28,PI+SIDIS,-999,-999,-999,-999,83.633,50.031,83.287,49.825,74.264,44.427,252.56,151.09,116.16,69.49,0.9974,0.9981,0.9865,0.9825,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99997,-999,37.0,21.4615,15.5385,0.19039,0.0761755,51.3,0.5,1.0,-999,16.522
27514,6.449,LH2,1.165,31.29,2.766,8.28,PI+SIDIS,-999,-999,-999,-999,51.688,30.155,51.453,30.018,45.727,26.677,258.41,150.76,71.482,41.703,0.9982,0.9975,0.9802,0.9803,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99984,-999,115.0,76.8462,38.1538,0.757914,0.218431,51.3,0.5,1.0,-999,35.643
27515,6.449,LH2,1.165,31.29,2.766,8.28,PI+SIDIS,-999,-999,-999,-999,49.599,30.038,49.376,29.902,43.858,26.561,247.9,150.13,68.55,41.514,0.9987,0.9978,0.98,0.9802,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99984,-999,118.0,72.5385,45.4615,0.940691,0.230026,51.3,0.5,1.0,-999,35.451
27516,6.449,LH2,1.165,37.33,5.051,9.225,PI+SIDIS,-999,-999,-999,-999,62.153,69.789,62.004,69.622,55.155,61.931,134.6,151.13,82.566,92.71,0.9985,0.9969,0.9909,0.9805,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99994,-999,2.0,2.76923,-0.769231,-0.0126727,0.0245078,51.3,0.5,1.0,-999,16.181
27517,6.449,LH2,1.165,37.33,5.051,9.225,HMSDIS,-999,-999,-999,-999,58496.658,69.731,58370.33,69.58,51915.984,61.88,126704.06,151.0,77678.093,92.59,0.9987,0.9974,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.96227,99.0072,-999,-999,-999,-999,-999,-999,-999,1.0,0.148,16.1
27518,6.449,LH2,1.165,37.33,5.051,9.225,HMSDIS,-999,-999,-999,-999,56129.362,63.782,56013.624,63.651,49796.508,56.58,127700.32,145.1,74866.08,85.07,0.9991,0.9974,-999,-999,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,0.99974,99.0348,-999,-999,-999,-999,-999,-999,-999,1.0,0.135,14.7
27519,6.449,Dummy,1.165,37.33,5.051,9.225,PI+SIDIS,-999,-999,-999,-999,48.123,49.606,47.937,49.414,42.631,43.945,145.83,150.32,66.631,68.684,1.0,0.9959,1.0,0.9864,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,0.0,0.0,0.0,0.0,0.0,51.3,0.5,1.0,-999,-999
27521,6.449,Dummy,1.165,37.33,5.051,9.225,HMSDIS,-999,-999,-999,-999,44227.237,50.66,44058.614,50.466,39157.905,44.85,132996.37,152.3,61211.892,70.11,0.9991,0.998,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99946,99.84,-999,-999,-999,-999,-999,-999,-999,1.0,-999,2.438
27522,6.449,Dummy,1.165,37.33,5.051,9.225,HMSDIS,-999,-999,-999,-999,-999,35.632,-999,35.516,-999,31.75,-999,107.6,-999,49.4,1.0,0.9941,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-999,99.8299,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999
27523,6.449,Dummy,1.165,37.33,5.051,9.225,HMSDIS,-999,-999,-999,-999,48829.341,49.361,48643.064,49.172,43209.139,43.67,148287.03,149.9,67543.519,68.27,0.9991,0.9981,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,99.8419,-999,-999,-999,-999,-999,-999,-999,1.0,-999,2.384
27530,6.449,LD2,1.165,37.33,5.051,9.225,PI+SIDIS,-999,-999,-999,-999,70.184,65.888,70.023,65.737,62.137,58.334,156.56,146.98,93.383,87.668,0.9975,0.9971,0.9829,0.9799,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99987,-999,9.0,10.2308,-1.23077,-0.0179844,0.0457134,51.3,0.5,1.0,-999,29.581
27532,6.449,LD2,1.165,37.33,5.051,9.225,HMSDIS,-999,-999,-999,-999,47971.547,66.399,47875.049,66.266,42478.339,58.79,106578.49,147.5,63842.355,88.36,0.9988,0.9972,-999,-999,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,0.99913,98.1488,-999,-999,-999,-999,-999,-999,-999,1.0,0.271,29.7
27533,6.449,LD2,1.165,37.33,5.051,9.225,HMSDIS,-999,-999,-999,-999,39199.763,59.952,39119.763,59.83,34721.044,53.1,92573.866,141.5,52434.642,80.19,0.9987,0.997,-999,-999,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,0.99937,98.2165,-999,-999,-999,-999,-999,-999,-999,1.0,0.246,26.8
27536,6.449,LD2,1.165,37.33,2.806,9.225,PI+SIDIS,-999,-999,-999,-999,28.47,18.218,28.361,18.148,25.078,16.047,161.12,103.1,39.191,25.078,0.9993,0.9984,0.9823,0.9807,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99992,-999,28.0,27.7692,0.230769,0.00830348,0.197527,51.3,0.5,1.0,-999,34.263
27537,6.449,LD2,1.165,37.33,2.806,9.225,PI+SIDIS,-999,-999,-999,-999,36.867,18.225,36.726,18.156,32.483,16.058,208.69,103.17,50.753,25.09,0.9992,0.9984,0.9806,0.9804,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99992,-999,48.0,34.0769,13.9231,0.387026,0.197775,51.3,0.5,1.0,-999,34.344
27538,6.449,LH2,1.165,37.33,2.806,9.225,PI+SIDIS,-999,-999,-999,-999,63.278,36.249,62.982,36.08,55.8,31.965,264.24,151.37,87.234,49.972,0.9968,0.9985,0.9836,0.9799,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99991,-999,48.0,28.8462,19.1538,0.311377,0.115203,51.3,0.5,1.0,-999,33.799
27539,6.449,LH2,1.165,37.33,2.806,9.225,PI+SIDIS,-999,-999,-999,-999,63.329,36.067,63.021,35.891,55.879,31.824,264.4,150.58,87.362,49.754,0.9987,0.9986,0.98,0.9813,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99989,-999,37.0,29.2308,7.76923,0.125807,0.101447,51.3,0.5,1.0,-999,33.587
27540,6.449,Dummy,1.165,37.33,2.806,9.225,PI+SIDIS,-999,-999,-999,-999,87.09,49.379,86.681,49.147,77.177,43.758,264.2,149.8,120.66,68.415,1.0,0.9977,0.981,0.9821,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,8.0,5.69231,2.30769,0.0271081,0.0341222,51.3,0.5,1.0,-999,11.364
27541,6.449,Dummy,1.165,37.33,-2.806,9.225,PI-SIDIS,-999,-999,-999,-999,93.163,50.663,92.801,50.466,82.708,44.977,280.13,152.33,129.33,70.332,1.0,0.9982,0.9863,0.9777,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99995,-999,11.0,5.07692,5.92308,0.0652843,0.0371992,51.3,0.5,1.0,-999,-999
27542,6.449,LH2,1.165,37.33,-2.806,9.225,PI-SIDIS,-999,-999,-999,-999,62.114,36.235,61.828,36.068,54.922,32.04,258.74,150.94,85.829,50.07,0.9993,0.9984,0.9849,0.9769,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9999,-999,39.0,20.5385,18.4615,0.3059,0.105552,51.3,0.5,1.0,-999,-999
27543,6.449,LH2,1.165,37.33,-2.806,9.225,PI-SIDIS,-999,-999,-999,-999,68.314,36.264,67.978,36.086,59.983,31.841,284.68,151.12,93.455,49.61,0.9981,0.9982,0.9851,0.9768,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99991,-999,48.0,21.4615,26.5385,0.400467,0.10633,51.3,0.5,1.0,-999,-999
27544,6.449,LH2,1.165,44.83,-3.837,10.25,PI-SIDIS,0.44,4.4,0.67,2.0,110.65,67.503,110.45,67.379,97.85,59.692,244.2,148.97,146.91,89.621,1.0,0.999,0.9854,0.9588,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99994,-999,4.0,2.0,2.0,0.0188869,0.0192467,51.3,0.5,1.0,-999,-999
27545,6.449,LH2,1.165,44.83,-3.837,10.25,PI-SIDIS,0.44,4.4,0.67,2.0,124.55,68.761,124.34,68.644,110.45,60.977,271.71,150.0,165.58,91.414,0.9985,0.9981,0.9849,0.9545,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99996,-999,3.0,2.23077,0.769231,0.00649129,0.0150284,51.3,0.5,1.0,-999,-999
27546,6.449,LH2,1.165,44.83,-3.837,10.25,PI-SIDIS,0.44,4.4,0.67,2.0,129.81,70.4,129.63,70.305,115.35,62.559,279.91,151.8,172.42,93.507,0.9981,0.9983,0.9844,0.9585,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99996,-999,6.0,2.23077,3.76923,0.0303929,0.0200317,51.3,0.5,1.0,-999,-999
27547,6.449,Dummy,1.165,44.83,-3.837,10.25,PI-SIDIS,0.44,4.4,0.67,2.0,89.767,48.831,89.452,48.66,79.731,43.373,273.48,148.77,124.62,67.795,1.0,0.9984,0.9752,0.9401,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99997,-999,1.0,0.0769231,0.923077,0.0109771,0.011927,51.3,0.5,1.0,-999,-999
27548,6.449,Dummy,1.165,44.83,-3.837,10.25,PI-SIDIS,0.44,4.4,0.67,2.0,92.433,48.899,92.088,48.717,81.547,43.14,281.32,148.82,127.08,67.23,0.9908,0.9993,0.9834,0.9477,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,0.0,0.0769231,-0.0769231,-0.000889604,0.000889604,51.3,0.5,1.0,-999,-999
27550,6.449,Dummy,1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,94.483,50.15,94.071,49.931,83.464,44.302,284.87,151.2,130.54,69.29,1.0,0.9987,0.9743,0.962,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,0.0,0.538462,-0.538462,-0.00595009,0.00224892,51.3,0.5,1.0,-999,-999
27551,6.449,Dummy,1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,91.618,50.131,91.234,49.922,81.182,44.421,276.42,151.25,127.02,69.507,0.9926,0.9974,0.9771,0.9678,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99997,-999,2.0,0.461538,1.53846,0.0175544,0.0162792,51.3,0.5,1.0,-999,-999
27552,6.449,LD2,1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,53.314,28.298,53.083,28.176,47.027,24.961,284.95,151.24,73.471,38.997,0.9985,0.9983,0.9843,0.9761,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99993,-999,17.0,8.76923,8.23077,0.1591,0.0812653,51.3,0.5,1.0,-999,-999
27553,6.449,LD2,1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,51.632,28.291,51.403,28.165,45.229,24.782,275.87,151.15,70.41,38.58,0.9977,0.9979,0.9826,0.9744,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99999,-999,8.0,7.15385,0.846154,0.0169329,0.0585156,51.3,0.5,1.0,-999,-999
27554,6.449,LD2,1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,51.873,28.087,51.595,27.936,45.459,24.614,277.14,150.05,70.942,38.412,0.9984,0.9982,0.9826,0.9743,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99993,-999,18.0,6.38462,11.6154,0.231451,0.0856854,51.3,0.5,1.0,-999,-999
27555,6.449,LH2,1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,110.02,59.128,109.63,58.921,97.54,52.419,279.27,150.08,152.61,82.018,0.9984,0.9981,0.9829,0.9733,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99997,-999,8.0,6.0,2.0,0.0187726,0.0273036,51.3,0.5,1.0,-999,-999
27556,6.449,LH2,1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,109.9,59.469,109.56,59.283,97.68,52.854,278.49,150.69,152.83,82.698,0.9991,0.9983,0.9823,0.9745,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99995,-999,13.0,6.61538,6.38462,0.059857,0.034458,51.3,0.5,1.0,-999,-999
27557,6.449,LH2,1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,121.87,59.207,121.54,59.044,108.07,52.504,309.27,150.24,168.81,82.011,0.9987,0.998,0.9813,0.9721,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99996,-999,12.0,7.0,5.0,0.0423755,0.0300101,51.3,0.5,1.0,-999,-999
27558,6.449,LH2,1.165,44.83,5.154,10.25,PI+SIDIS,0.44,4.4,0.9,2.0,70.693,66.192,70.566,66.073,62.407,58.434,157.61,147.58,94.022,88.036,1.0,0.9978,0.995,0.9828,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1.0,0.384615,0.615385,0.00887332,0.0146309,51.3,0.5,1.0,-999,-999
27559,6.449,LH2,1.165,44.83,5.154,10.25,PI+SIDIS,0.44,4.4,0.9,2.0,67.959,68.999,67.783,68.821,60.089,61.008,147.96,150.22,90.161,91.541,1.0,0.998,0.9897,0.9779,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1.0,0.230769,0.769231,0.0116049,0.0152197,51.3,0.5,1.0,-999,-999
27560,6.449,LH2,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,68090.504,68.835,67911.487,68.654,60301.368,60.96,148352.37,149.9,90381.572,91.37,0.999,0.9979,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99921,99.4048,-999,-999,-999,-999,-999,-999,-999,1.0,-999,8.762
27561,6.449,LH2,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,64501.544,71.038,64365.256,70.888,57220.335,63.01,138318.78,152.3,85546.126,94.21,0.9982,0.9978,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99892,99.4009,-999,-999,-999,-999,-999,-999,-999,1.0,-999,9.061
27562,6.449,Dummy,1.165,44.83,5.154,10.25,PI+SIDIS,0.44,4.4,0.9,2.0,49.303,49.103,49.089,48.89,43.752,43.575,150.05,149.44,68.451,68.173,1.0,1.0,0.0,0.9785,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,0.0,0.0769231,-0.0769231,-0.00160144,0.00160144,51.3,0.5,1.0,-999,-999
27563,6.449,Dummy,1.165,44.83,5.154,10.25,PI+SIDIS,0.44,4.4,0.9,2.0,46.623,49.897,46.442,49.704,41.386,44.292,141.15,151.06,64.723,69.267,1.0,0.9917,1.0,0.9756,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,0.0,0.0,0.0,0.0,0.0,51.3,0.5,1.0,-999,-999
27564,6.449,Dummy,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,47773.941,49.748,47592.175,49.559,42236.742,43.98,144685.41,150.6,65960.602,68.68,0.9984,0.9977,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,99.8983,-999,-999,-999,-999,-999,-999,-999,1.0,-999,1.357
27565,6.449,Dummy,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,41286.502,50.107,41126.247,49.913,36361.93,44.13,124655.43,151.2,56632.722,68.73,0.9981,0.9973,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,99.8981,-999,-999,-999,-999,-999,-999,-999,1.0,-999,1.366
27566,6.449,C,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,48514.162,49.515,48336.546,49.334,42958.557,43.84,147069.63,150.1,67108.817,68.49,0.9989,0.9973,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99972,99.571,-999,-999,-999,-999,-999,-999,-999,1.0,-999,6.121
27567,6.449,C,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,45285.078,49.341,45106.792,49.147,39918.779,43.49,137514.83,149.8,62203.201,67.77,0.9985,0.9975,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,99.5716,-999,-999,-999,-999,-999,-999,-999,1.0,-999,6.06
27571,6.449,NONE,1.165,44.83,5.154,10.25,BCM,0.44,4.4,0.9,2.0,91.188,39.306,90.862,39.166,80.741,34.803,285.48,123.05,121.54,52.391,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-999,-999,0.0,0.0,0.0,nan,nan,1.13482e-315,1.13482e-315,1.0,-999,-999
27572,6.449,Cu,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,57658.861,69.718,57535.014,69.569,51182.128,61.88,125103.43,151.2,76688.371,92.72,0.9986,0.997,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99802,99.1029,-999,-999,-999,-999,-999,-999,-999,1.0,-999,7.907
27573,6.449,Cu,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,56182.66,68.23,56083.997,68.11,49902.956,60.6,123223.74,149.6,74835.185,90.88,0.9988,0.997,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99833,99.1134,-999,-999,-999,-999,-999,-999,-999,1.0,-999,7.676
27574,6.449,Al,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,45256.125,49.125,45074.25,48.927,40151.01,43.58,137612.55,149.3,62797.44,68.16,0.9983,0.9984,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,99.9044,-999,-999,-999,-999,-999,-999,-999,1.0,-999,1.31
27575,6.449,Al,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,45709.473,50.573,45528.059,50.373,40556.696,44.87,137685.16,152.3,63429.578,70.17,0.9986,0.9982,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99979,99.9054,-999,-999,-999,-999,-999,-999,-999,1.0,-999,1.351
27576,6.449,LD2,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,66423.722,70.817,66272.564,70.656,58998.135,62.9,142885.24,152.3,88371.557,94.21,0.9985,0.9974,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99816,98.8689,-999,-999,-999,-999,-999,-999,-999,1.0,-999,17.3
27579,6.449,LD2,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,69136.372,68.68,68972.275,68.517,61262.707,60.85,151185.24,150.1,92126.018,91.51,0.9984,0.9976,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99762,98.8773,-999,-999,-999,-999,-999,-999,-999,1.0,-999,16.7
27580,6.449,LD2,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,65515.263,70.773,65370.385,70.617,57797.256,62.43,141019.68,152.3,87208.702,94.2,0.9984,0.9977,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99747,98.866,-999,-999,-999,-999,-999,-999,-999,1.0,-999,17.1
27581,6.449,LH2,1.165,44.83,3.837,10.25,HMSDIS,0.44,4.4,0.67,2.0,118650.97,68.568,118430.45,68.441,104617.92,60.45,259787.37,150.1,157893.3,91.24,0.9988,0.998,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99946,97.6462,-999,-999,-999,-999,-999,-999,-999,1.0,-999,38.9
27582,6.449,LH2,1.165,44.83,3.837,10.25,HMSDIS,0.44,4.4,0.67,2.0,3008.443,42.803,3000.26,42.686,2656.478,37.79,8819.731,125.4,4073.996,57.96,0.9923,0.9981,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,98.0916,-999,-999,-999,-999,-999,-999,-999,1.0,-999,23.93
27583,6.449,LH2,1.165,44.83,3.837,10.25,PI+SIDIS,0.44,4.4,0.67,2.0,110.2,67.762,110.0,67.642,97.585,60.004,242.49,149.1,146.56,90.119,1.0,0.998,0.9824,0.9774,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99997,-999,11.0,3.84615,7.15385,0.0665362,0.0312592,51.3,0.5,1.0,-999,38.509
27584,6.449,LH2,1.165,44.83,3.837,10.25,PI+SIDIS,0.44,4.4,0.67,2.0,119.3,69.286,118.99,69.104,105.81,61.448,259.29,150.58,158.31,91.935,1.0,0.9988,0.9851,0.9781,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99995,-999,13.0,4.23077,8.76923,0.0753481,0.0313655,51.3,0.5,1.0,-999,39.315
27585,6.449,LH2,1.165,44.83,3.837,10.25,PI+SIDIS,0.44,4.4,0.67,2.0,56.417,68.312,56.276,68.141,50.088,60.648,123.38,149.4,74.936,90.735,1.0,0.9977,0.9825,0.9764,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99996,-999,4.0,1.61538,2.38462,0.0433997,0.0369608,51.3,0.5,1.0,-999,38.795
27586,6.449,Dummy,1.165,44.83,3.837,10.25,PI+SIDIS,0.44,4.4,0.67,2.0,53.379,50.247,53.136,50.019,47.081,44.319,160.66,151.24,73.41,69.103,1.0,1.0,1.0,0.9689,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,0.0,0.153846,-0.153846,-0.00298826,0.00211302,51.3,0.5,1.0,-999,-999
27590,6.449,Dummy,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,74.64,47.901,74.326,47.7,66.077,42.406,229.68,147.4,102.52,65.798,0.987,0.9971,0.9932,0.9712,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1.0,0.461538,0.538462,0.00755767,0.0142827,51.3,0.5,1.0,-999,8.426
27591,6.449,Dummy,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,79.801,48.348,79.493,48.161,70.197,42.53,244.77,148.3,108.76,65.893,1.0,0.9985,0.9864,0.9715,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1.0,0.846154,0.153846,0.00199212,0.0133635,51.3,0.5,1.0,-999,8.436
27592,6.449,Dummy,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,83.387,48.86,82.995,48.63,73.223,42.905,254.86,149.33,113.65,66.594,1.0,0.999,0.9779,0.9737,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2.0,1.0,1.0,0.0123744,0.0178334,51.3,0.5,1.0,-999,8.504
27593,6.449,C,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,79.06,47.024,78.608,46.755,69.625,41.412,250.78,149.16,108.17,64.338,0.9994,0.9981,0.9788,0.9763,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99996,-999,19.0,12.4615,6.53846,0.0852518,0.0582496,51.3,0.5,1.0,-999,38.116
27594,6.449,C,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,87.795,48.284,87.332,48.03,77.492,42.618,275.98,151.78,120.38,66.209,0.9968,0.9976,0.979,0.9756,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99996,-999,25.0,14.6154,10.3846,0.12228,0.0601849,51.3,0.5,1.0,-999,39.041
27595,6.449,C,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,90.053,48.563,89.638,48.34,79.65,42.953,282.48,152.33,123.72,66.72,0.9995,0.9978,0.977,0.9786,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99993,-999,19.0,14.4615,4.53846,0.0517677,0.0511543,51.3,0.5,1.0,-999,39.244
27596,6.449,C,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,87.151,47.485,86.782,47.284,77.118,42.018,275.46,150.08,119.72,65.233,0.999,0.9983,0.9833,0.9772,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99994,-999,28.0,15.5385,12.4615,0.147102,0.0637826,51.3,0.5,1.0,-999,38.448
27597,6.449,Cu,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,59.612,50.732,59.35,50.509,52.412,44.605,178.89,152.24,81.235,69.134,0.9979,0.998,0.9731,0.9729,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99991,-999,26.0,19.0769,6.92308,0.12016,0.0909644,51.3,0.5,1.0,-999,37.688
