run,requested_run_type,phase,bigtable_source,run_type,target,ebeam,hms_p,shms_p,root_file,root_entries,selected_entries,ct_method,ct_reference_runs,ctmean,ctmean_err,ctsigma,ctsigma_err,rf_period_ns,ct_low,ct_high,random_left_low,random_left_high,random_right_low,random_right_high,n_coin,n_random_peaks,n_random_total,random_mean,good_coin,good_coin_err,BCM2_Q,ps5,ps6,active_prescale,prescale_factor,comp_livetime,h_esing_Eff,p_hadron_Eff,trigger_eff,pid_eff,boil_corr,norm_factor,normalized_yield,normalized_yield_err,bigtable_normyield,bigtable_normyield_err,status,reason
27149,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,LH2,6.449,-1.165,-2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27149_-1.root,195168,8639,TWO_STAGE_GAUSSIAN_FIT,,51.26902559,0.01826946139,0.4238773309,0.01779346503,2,50.26902559,52.26902559,42.26902559,48.26902559,54.26902559,60.26902559,710,6,1482,247,463,27.40741992,31.463,-1,1,ps6,1,0.99988,0.9978,0.972,1,1,1,0.03277496402,15.17480834,0.8982772019,17.9414,0.956518,OK,
27150,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,Dummy,6.449,-1.165,-2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27150_-1.root,111765,4079,TWO_STAGE_GAUSSIAN_FIT,,51.30565581,0.01896476297,0.3609670523,0.01833988497,2,50.30565581,52.30565581,42.30565581,48.30565581,54.30565581,60.30565581,479,6,694,115.6666667,363.3333333,22.3221365,72.639,-1,1,ps6,1,0.99996,0.9988,0.9781,1,1,1,0.0140924247,5.120247639,0.3145730276,5.80885,0.330008,OK,
27151,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,Dummy,6.449,-1.165,-2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27151_-1.root,108022,3907,TWO_STAGE_GAUSSIAN_FIT,,51.35803788,0.02028093968,0.3785913548,0.0172634977,2,50.35803788,52.35803788,42.35803788,48.35803788,54.35803788,60.35803788,429,6,700,116.6666667,312.3333333,21.1765069,70.959,-1,1,ps6,1,0.99998,0.9987,0.9749,1,1,1,0.01447458361,4.520894947,0.3065211197,5.06888,0.320884,OK,
27152,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,Dummy,6.449,-1.165,-2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27152_-1.root,92921,3428,TWO_STAGE_GAUSSIAN_FIT,,51.25921835,0.01933997417,0.326502194,0.01847485505,2,50.25921835,52.25921835,42.25921835,48.25921835,54.25921835,60.25921835,353,6,556,92.66666667,260.3333333,19.19490673,60.587,-1,1,ps6,1,0.99998,0.9989,0.9781,1,1,1,0.0168936684,4.397985006,0.3242723893,5.13833,0.34769,OK,
27153,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,LH2,6.449,-1.165,-2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27153_-1.root,101744,4323,TWO_STAGE_GAUSSIAN_FIT,,51.20584387,0.02213458822,0.3709050253,0.02186720125,2,50.20584387,52.20584387,42.20584387,48.20584387,54.20584387,60.20584387,363,6,770,128.3333333,234.6666667,19.60583813,16.104,-1,1,ps6,1,0.99987,0.998,0.9734,1,1,1,0.06392942774,15.00210571,1.253390012,17.6272,1.32247,OK,
27154,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,LH2,6.449,-1.165,-2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27154_-1.root,345175,15157,TWO_STAGE_GAUSSIAN_FIT,,51.48148043,0.01306172141,0.4309161545,0.01200829179,2,50.48148043,52.48148043,42.48148043,48.48148043,54.48148043,60.48148043,1229,6,2536,422.6666667,806.3333333,36.04780776,55.119,-1,1,ps6,1,0.99992,0.9981,0.9742,1,1,1,0.0186599826,15.04616597,0.6726514655,17.1833,0.70954,OK,
27155,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,LH2,6.449,-1.165,-2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27155_-1.root,282427,12346,TWO_STAGE_GAUSSIAN_FIT,,51.49237106,0.0139242808,0.3779726042,0.01431939809,2,50.49237106,52.49237106,42.49237106,48.49237106,54.49237106,60.49237106,994,6,1987,331.1666667,662.8333333,32.39127111,45.238,-1,1,ps6,1,0.99992,0.9981,0.9724,1,1,1,0.02277782977,15.09790483,0.7378028595,17.7266,0.791794,OK,
27156,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,4.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27156_-1.root,140243,5474,TWO_STAGE_GAUSSIAN_FIT,,51.14448612,0.01041833289,0.4030141836,0.009903815436,2,50.14448612,52.14448612,42.14448612,48.14448612,54.14448612,60.14448612,1868,6,692,115.3333333,1752.666667,43.44217101,76.944,-1,1,ps6,1,0.99995,0.9997,0.9827,1,1,1,0.01322989226,23.18759116,0.5747352419,23.9698,0.581607,OK,
27157,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,4.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27157_-1.root,48950,1631,TWO_STAGE_GAUSSIAN_FIT,,51.094785,0.01829816975,0.3963043895,0.01728481189,2,50.094785,52.094785,42.094785,48.094785,54.094785,60.094785,562,6,178,29.66666667,532.3333333,23.81059521,22.629,-1,1,ps6,1,1,0.9996,0.9835,1,1,1,0.04495044814,23.92862189,1.070296925,24.9773,1.0938,OK,
27158,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,4.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27158_-1.root,126421,5055,TWO_STAGE_GAUSSIAN_FIT,,51.12436157,0.01095702037,0.4042861476,0.01011469331,2,50.12436157,52.12436157,42.12436157,48.12436157,54.12436157,60.12436157,1670,6,630,105,1565,41.07919181,70.794,-1,1,ps6,1,0.99994,0.9998,0.9834,1,1,1,0.01436766756,22.48539972,0.5902121714,23.5466,0.60131,OK,
27159,HMSDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,HMSDIS,LH2,6.449,-1.165,4.978,,-1,-1,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,1,1,nan,nan,nan,nan,nan,nan,SKIPPED_UNSUPPORTED_RUN_TYPE,ONLY_PI_SIDIS_AND_PI_PLUS_SIDIS_ARE_SUPPORTED
27160,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Dummy,6.449,-1.165,4.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27160_-1.root,30587,611,TWO_STAGE_GAUSSIAN_FIT,,51.12204332,0.02891547956,0.4309594936,0.03293347771,2,50.12204332,52.12204332,42.12204332,48.12204332,54.12204332,60.12204332,390,6,38,6.333333333,383.6666667,19.77512467,83.246,-1,1,ps6,1,1,1,0.9824,1,1,1,0.01222779845,4.69139867,0.2418062387,4.8527,0.245771,OK,
27161,HMSDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,HMSDIS,Dummy,6.449,-1.165,4.978,,-1,-1,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,1,1,nan,nan,nan,nan,nan,nan,SKIPPED_UNSUPPORTED_RUN_TYPE,ONLY_PI_SIDIS_AND_PI_PLUS_SIDIS_ARE_SUPPORTED
27162,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27162_-1.root,61882,3432,TWO_STAGE_GAUSSIAN_FIT,,51.10829793,0.0237702679,0.4251688109,0.024019344,2,50.10829793,52.10829793,42.10829793,48.10829793,54.10829793,60.10829793,440,6,561,93.5,346.5,21.34439817,13.605,-1,1,ps6,1,0.99992,0.9999,0.9815,1,1,1,0.07490129501,25.95329872,1.598723064,32.2602,1.75549,OK,
27163,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27163_-1.root,321722,19640,TWO_STAGE_GAUSSIAN_FIT,,51.17726184,0.01061445472,0.4062252521,0.01025352377,2,50.17726184,52.17726184,42.17726184,48.17726184,54.17726184,60.17726184,1813,6,3324,554,1259,43.65012409,50.023,-1,1,ps6,1,0.99989,0.9999,0.9795,1,1,1,0.02041347929,25.70057042,0.891050904,31.591,0.969839,OK,
27164,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27164_-1.root,315458,18960,TWO_STAGE_GAUSSIAN_FIT,,51.16002572,0.01074625409,0.4045128905,0.009596458229,2,50.16002572,52.16002572,42.16002572,48.16002572,54.16002572,60.16002572,1836,6,3264,544,1292,43.89381126,49.117,-1,1,ps6,1,0.99992,0.9998,0.9792,1,1,1,0.0207978468,26.87081807,0.9128967622,33.5438,0.994838,OK,
27165,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27165_-1.root,315967,18982,TWO_STAGE_GAUSSIAN_FIT,,51.13598071,0.01059251124,0.400962378,0.01038447541,2,50.13598071,52.13598071,42.13598071,48.13598071,54.13598071,60.13598071,1790,6,3178,529.6666667,1260.333333,43.33910218,49.141,-1,1,ps6,1,0.9999,0.9998,0.9797,1,1,1,0.0207774957,26.18657042,0.9004780094,32.3118,0.983208,OK,
27166,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27166_-1.root,346049,20953,TWO_STAGE_GAUSSIAN_FIT,,51.19211311,0.00987288836,0.383252918,0.008699459729,2,50.19211311,52.19211311,42.19211311,48.19211311,54.19211311,60.19211311,1890,6,3582,597,1293,44.6038115,53.756,-1,1,ps6,1,0.99989,0.9998,0.9789,1,1,1,0.019009442,24.57920851,0.8478935676,30.776,0.924785,OK,
27167,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27167_-1.root,343566,20658,TWO_STAGE_GAUSSIAN_FIT,,51.19877395,0.01009582915,0.3994773104,0.008780549381,2,50.19877395,52.19877395,42.19877395,48.19877395,54.19877395,60.19877395,1987,6,3455,575.8333333,1411.166667,45.63959051,53.361,-1,1,ps6,1,0.99987,0.9999,0.9785,1,1,1,0.01915645324,27.03294826,0.8742926814,33.1022,0.952471,OK,
27168,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27168_-1.root,347694,20842,TWO_STAGE_GAUSSIAN_FIT,,51.04501613,0.01084658215,0.4230873841,0.01088332283,2,50.04501613,52.04501613,42.04501613,48.04501613,54.04501613,60.04501613,1987,6,3546,591,1396,45.66727494,54.155,-1,1,ps6,1,0.9999,0.9999,0.9794,1,1,1,0.01885767746,26.32531774,0.8611787413,32.8501,0.941947,OK,
27169,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27169_-1.root,314764,18835,TWO_STAGE_GAUSSIAN_FIT,,51.04598991,0.01024177542,0.3945788695,0.01006730726,2,50.04598991,52.04598991,42.04598991,48.04598991,54.04598991,60.04598991,1807,6,3212,535.3333333,1271.666667,43.54563379,48.719,-1,1,ps6,1,0.99989,0.9999,0.9787,1,1,1,0.02097699395,26.67574397,0.9134564964,32.3471,0.987337,OK,
27170,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27170_-1.root,297981,17868,TWO_STAGE_GAUSSIAN_FIT,,51.02135117,0.01114574866,0.4162066927,0.01107789608,2,50.02135117,52.02135117,42.02135117,48.02135117,54.02135117,60.02135117,1785,6,3007,501.1666667,1283.833333,43.2264708,45.971,-1,1,ps6,1,0.99992,0.9998,0.9793,1,1,1,0.02221886688,28.52532193,0.9604432005,34.4763,1.04026,OK,
27171,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27171_-1.root,5723140,21843,TWO_STAGE_GAUSSIAN_FIT,,51.0145583,0.009875580757,0.3821787407,0.01000435975,2,50.0145583,52.0145583,42.0145583,48.0145583,54.0145583,60.0145583,2117,6,3743,623.8333333,1493.166667,47.12719196,55.686,1,-1,ps5,1,0.99152,0.9998,0.968,1,1,1,0.01871388724,27.94295264,0.8819329565,35.5595,1.13241,OK,
27172,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27172_-1.root,206729,12620,TWO_STAGE_GAUSSIAN_FIT,,51.01545677,0.01346801211,0.4256005243,0.01157993376,2,50.01545677,52.01545677,42.01545677,48.01545677,54.01545677,60.01545677,1172,6,2179,363.1666667,808.8333333,35.10737498,32.189,-1,1,ps6,1,0.99992,0.9998,0.9811,1,1,1,0.03167384973,25.61886545,1.111985719,31.0898,1.19891,OK,
27173,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27173_-1.root,194940,11783,TWO_STAGE_GAUSSIAN_FIT,,51.0073892,0.01388360167,0.389211395,0.01369337452,2,50.0073892,52.0073892,42.0073892,48.0073892,54.0073892,60.0073892,1112,6,1958,326.3333333,785.6666667,34.15243606,30.363,-1,1,ps6,1,0.9999,0.9999,0.9803,1,1,1,0.03360339686,26.4010688,1.147637863,32.2824,1.25274,OK,
27174,HMSDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,HMSDIS,LH2,6.449,-1.165,2.766,,-1,-1,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,1,1,nan,nan,nan,nan,nan,nan,SKIPPED_UNSUPPORTED_RUN_TYPE,ONLY_PI_SIDIS_AND_PI_PLUS_SIDIS_ARE_SUPPORTED
27175,HMSDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,HMSDIS,LH2,6.449,-1.165,2.766,,-1,-1,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,1,1,nan,nan,nan,nan,nan,nan,SKIPPED_UNSUPPORTED_RUN_TYPE,ONLY_PI_SIDIS_AND_PI_PLUS_SIDIS_ARE_SUPPORTED
27176,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Dummy,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27176_-1.root,92874,4629,TWO_STAGE_GAUSSIAN_FIT,,50.99605224,0.01803060508,0.3868029358,0.01861475233,2,49.99605224,51.99605224,41.99605224,47.99605224,53.99605224,59.99605224,630,6,744,124,506,25.50816863,72.302,-1,1,ps6,1,0.99999,0.9999,0.9852,1,1,1,0.01404019245,7.104337378,0.3581395965,9.14126,0.399497,OK,
27177,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Dummy,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27177_-1.root,89479,4402,TWO_STAGE_GAUSSIAN_FIT,,51.05708414,0.01953433602,0.3850983113,0.01897546008,2,50.05708414,52.05708414,42.05708414,48.05708414,54.05708414,60.05708414,589,6,761,126.8333333,462.1666667,24.70098963,69.107,-1,1,ps6,1,0.99998,0.9997,0.9838,1,1,1,0.01471330153,6.799997524,0.3634331086,8.56671,0.399158,OK,
27178,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Dummy,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27178_-1.root,92787,4544,TWO_STAGE_GAUSSIAN_FIT,,51.03666583,0.01825194983,0.3852795568,0.01907521407,2,50.03666583,52.03666583,42.03666583,48.03666583,54.03666583,60.03666583,647,6,720,120,527,25.82634314,71.804,-1,1,ps6,1,0.99996,0.9999,0.9853,1,1,1,0.01413655811,7.449966123,0.3650956005,8.74069,0.393358,OK,
27179,HMSDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,HMSDIS,Dummy,6.449,-1.165,2.766,,-1,-1,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,1,1,nan,nan,nan,nan,nan,nan,SKIPPED_UNSUPPORTED_RUN_TYPE,ONLY_PI_SIDIS_AND_PI_PLUS_SIDIS_ARE_SUPPORTED
27180,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27180_-1.root,334795,19838,TWO_STAGE_GAUSSIAN_FIT,,51.00544138,0.01172317263,0.4330608885,0.01201149067,2,50.00544138,52.00544138,42.00544138,48.00544138,54.00544138,60.00544138,1832,6,3415,569.1666667,1262.833333,43.89602614,51.69,-1,1,ps6,1,0.99988,0.9998,0.9816,1,1,1,0.01971505097,24.89682353,0.8654123927,30.5168,0.941162,OK,
27181,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27181_-1.root,297185,17724,TWO_STAGE_GAUSSIAN_FIT,,51.00206609,0.01106619717,0.3892490326,0.01147424128,2,50.00206609,52.00206609,42.00206609,48.00206609,54.00206609,60.00206609,1761,6,3013,502.1666667,1258.833333,42.94990622,45.676,-1,1,ps6,1,0.99988,0.9998,0.9822,1,1,1,0.02229723402,28.06850142,0.9576641101,33.4176,1.03346,OK,
27182,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27182_-1.root,353967,21140,TWO_STAGE_GAUSSIAN_FIT,,51.03419496,0.01000093351,0.4037788892,0.009496416279,2,50.03419496,52.03419496,42.03419496,48.03419496,54.03419496,60.03419496,2027,6,3624,604,1423,46.12663728,54.776,-1,1,ps6,1,0.99993,0.9998,0.9819,1,1,1,0.01859771955,26.46455492,0.8578502639,33.2794,0.938588,OK,
27183,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27183_-1.root,365872,22037,TWO_STAGE_GAUSSIAN_FIT,,51.02978477,0.01049333952,0.4225125055,0.01039179095,2,50.02978477,52.02978477,42.02978477,48.02978477,54.02978477,60.02978477,2123,6,3752,625.3333333,1497.666667,47.19345529,56.537,-1,1,ps6,1,1.00054,0.9999,0.9821,1,1,1,0.01800198953,26.96097966,0.8495760882,33.3961,0.926616,OK,
27184,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27184_-1.root,363859,21722,TWO_STAGE_GAUSSIAN_FIT,,51.04680672,0.01038661808,0.4161365462,0.01054204155,2,50.04680672,52.04680672,42.04680672,48.04680672,54.04680672,60.04680672,2042,6,3751,625.1666667,1416.833333,46.32703794,56.482,-1,1,ps6,1,0.99992,0.9998,0.9824,1,1,1,0.01802698894,25.54123883,0.8351370006,32.0082,0.911503,OK,
27185,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27185_-1.root,382284,23356,TWO_STAGE_GAUSSIAN_FIT,,51.0014789,0.01012698156,0.4217368603,0.01024845624,2,50.0014789,52.0014789,42.0014789,48.0014789,54.0014789,60.0014789,2287,6,3990,665,1622,48.96767641,59.302,-1,1,ps6,1,0.9999,0.9998,0.983,1,1,1,0.0171596111,27.8328892,0.8402662837,32.9164,0.9005,OK,
27186,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Dummy,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27186_-1.root,98307,4915,TWO_STAGE_GAUSSIAN_FIT,,51.06783797,0.01572187021,0.3724687167,0.01513360764,2,50.06783797,52.06783797,42.06783797,48.06783797,54.06783797,60.06783797,666,6,796,132.6666667,533.3333333,26.23187205,75.81,-1,1,ps6,1,0.99998,0.9998,0.9842,1,1,1,0.0134055827,7.149644107,0.3516535301,8.7044,0.382494,OK,
27187,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Dummy,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27187_-1.root,73356,3336,TWO_STAGE_GAUSSIAN_FIT,,51.04862916,0.02250382579,0.4280003824,0.02151371208,2,50.04862916,52.04862916,42.04862916,48.04862916,54.04862916,60.04862916,470,6,541,90.16666667,379.8333333,22.0233462,52.125,-1,1,ps6,1,0.99994,0.9999,0.9848,1,1,1,0.01948387713,7.400625997,0.4291001713,9.08521,0.4717,OK,
27188,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Dummy,6.449,-1.165,2.766,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27188_-1.root,123009,6068,TWO_STAGE_GAUSSIAN_FIT,,51.04666479,0.01593641227,0.4131140687,0.01590304316,2,50.04666479,52.04666479,42.04666479,48.04666479,54.04666479,60.04666479,869,6,949,158.1666667,710.8333333,29.9225853,94.427,-1,1,ps6,1,0.99997,0.9998,0.986,1,1,1,0.01074303003,7.636503843,0.3214592323,9.22069,0.351501,OK,
27192,HMSDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,HMSDIS,LH2,6.449,-1.165,5.154,,-1,-1,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,1,1,nan,nan,nan,nan,nan,nan,SKIPPED_UNSUPPORTED_RUN_TYPE,ONLY_PI_SIDIS_AND_PI_PLUS_SIDIS_ARE_SUPPORTED
27218,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Dummy,6.449,-1.165,3.837,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27218_-1.root,20068,112,TWO_STAGE_GAUSSIAN_FIT,,49.96769522,0.05444029324,0.3718049357,0.05695084287,2,48.96769522,50.96769522,40.96769522,46.96769522,52.96769522,58.96769522,69,6,5,0.8333333333,68.16666667,8.314979789,65.965,-1,1,ps6,1,1,1,0.9694,1,1,1,0.01563807954,1.065995756,0.1300303153,1.02547,0.127461,OK,
27224,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,3.837,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27224_-1.root,69896,2640,TWO_STAGE_GAUSSIAN_FIT,,49.55548155,0.0206624356,0.3984662252,0.01955023882,2,48.55548155,50.55548155,40.55548155,46.55548155,52.55548155,58.55548155,603,6,392,65.33333333,537.6666667,24.77678125,120.69,-1,1,ps6,1,0.99999,0.9999,0.9799,1,1,1,0.008456579376,4.546820844,0.2095268173,4.63408,0.21065,OK,
27225,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,3.837,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27225_-1.root,68737,2540,TWO_STAGE_GAUSSIAN_FIT,,49.38448577,0.01904287589,0.3877474262,0.01538952324,2,48.38448577,50.38448577,40.38448577,46.38448577,52.38448577,58.38448577,548,6,355,59.16666667,488.8333333,23.61908362,119,-1,1,ps6,1,1,0.9998,0.9792,1,1,1,0.008583580834,4.195940431,0.2027363135,4.22502,0.202503,OK,
27226,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,3.837,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27226_-1.root,69711,2593,TWO_STAGE_GAUSSIAN_FIT,,49.12861315,0.01753329021,0.3638341356,0.01529546241,2,48.12861315,50.12861315,40.12861315,46.12861315,52.12861315,58.12861315,578,6,369,61.5,516.5,24.25386567,120.77,-1,1,ps6,1,1,0.9998,0.9813,1,1,1,0.008439680433,4.359094943,0.2046948755,4.38139,0.204098,OK,
