z_label,pass,pt_bin,phi_bin,pt_lo,pt_hi,pt_center,phi_lo_rad,phi_hi_rad,phi_center_rad,random_subtracted_counts,coin_counts_raw,random_avg_counts,n_runs,n_manifests,n_groups
z0p5,pass4,27,27,0.27,0.28,0.275,2.3561945,2.443461,2.3998277,43.5,57,13.5,88,4,4
z0p5,pass4,28,27,0.28,0.29,0.285,2.3561945,2.443461,2.3998277,29.25,37,7.75,88,4,4
z0p5,pass4,29,27,0.29,0.3,0.295,2.3561945,2.443461,2.3998277,12.75,18,5.25,88,4,4
z0p5,pass4,30,27,0.3,0.31,0.305,2.3561945,2.443461,2.3998277,10.5,15,4.5,88,4,4
z0p5,pass4,31,27,0.31,0.32,0.315,2.3561945,2.443461,2.3998277,12,14,2,88,4,4
z0p5,pass4,32,27,0.32,0.33,0.325,2.3561945,2.443461,2.3998277,5,6,1,88,4,4
z0p5,pass4,33,27,0.33,0.34,0.335,2.3561945,2.443461,2.3998277,4.75,5,0.25,88,4,4
z0p5,pass4,34,27,0.34,0.35,0.345,2.3561945,2.443461,2.3998277,8.5,11,2.5,88,4,4
z0p5,pass4,35,27,0.35,0.36,0.355,2.3561945,2.443461,2.3998277,5.75,6,0.25,88,4,4
z0p5,pass4,36,27,0.36,0.37,0.365,2.3561945,2.443461,2.3998277,3.75,5,1.25,88,4,4
z0p5,pass4,37,27,0.37,0.38,0.375,2.3561945,2.443461,2.3998277,6,6,0,88,4,4
z0p5,pass4,38,27,0.38,0.39,0.385,2.3561945,2.443461,2.3998277,1.5,2,0.5,88,4,4
z0p5,pass4,39,27,0.39,0.4,0.395,2.3561945,2.443461,2.3998277,3.75,4,0.25,88,4,4
z0p5,pass4,40,27,0.4,0.41,0.405,2.3561945,2.443461,2.3998277,0.75,1,0.25,88,4,4
z0p5,pass4,41,27,0.41,0.42,0.415,2.3561945,2.443461,2.3998277,0.5,1,0.5,88,4,4
z0p5,pass4,42,27,0.42,0.43,0.425,2.3561945,2.443461,2.3998277,1.5,2,0.5,88,4,4
z0p5,pass4,43,27,0.43,0.44,0.435,2.3561945,2.443461,2.3998277,0.25,1,0.75,88,4,4
z0p5,pass4,44,27,0.44,0.45,0.445,2.3561945,2.443461,2.3998277,1.75,2,0.25,88,4,4
z0p5,pass4,45,27,0.45,0.46,0.455,2.3561945,2.443461,2.3998277,1,1,0,88,4,4
z0p5,pass4,46,27,0.46,0.47,0.465,2.3561945,2.443461,2.3998277,-0.25,0,0.25,88,4,4
z0p5,pass4,47,27,0.47,0.48,0.475,2.3561945,2.443461,2.3998277,0.5,1,0.5,88,4,4
z0p5,pass4,48,27,0.48,0.49,0.485,2.3561945,2.443461,2.3998277,2.75,3,0.25,88,4,4
z0p5,pass4,49,27,0.49,0.5,0.495,2.3561945,2.443461,2.3998277,0,0,0,88,4,4
z0p5,pass4,50,27,0.5,0.51,0.505,2.3561945,2.443461,2.3998277,-0.75,0,0.75,88,4,4
z0p5,pass4,51,27,0.51,0.52,0.515,2.3561945,2.443461,2.3998277,0.75,1,0.25,88,4,4
z0p5,pass4,52,27,0.52,0.53,0.525,2.3561945,2.443461,2.3998277,2,2,0,88,4,4
z0p5,pass4,53,27,0.53,0.54,0.535,2.3561945,2.443461,2.3998277,0.5,1,0.5,88,4,4
z0p5,pass4,54,27,0.54,0.55,0.545,2.3561945,2.443461,2.3998277,1,1,0,88,4,4
z0p5,pass4,55,27,0.55,0.56,0.555,2.3561945,2.443461,2.3998277,0,0,0,88,4,4
z0p5,pass4,56,27,0.56,0.57,0.565,2.3561945,2.443461,2.3998277,3.75,4,0.25,88,4,4
z0p5,pass4,57,27,0.57,0.58,0.575,2.3561945,2.443461,2.3998277,0,0,0,88,4,4
z0p5,pass4,58,27,0.58,0.59,0.585,2.3561945,2.443461,2.3998277,1,1,0,88,4,4
z0p5,pass4,59,27,0.59,0.6,0.595,2.3561945,2.443461,2.3998277,0,0,0,88,4,4
z0p5,pass4,0,28,0,0.01,0.005,2.443461,2.5307274,2.4870942,0.25,2,1.75,88,4,4
z0p5,pass4,1,28,0.01,0.02,0.015,2.443461,2.5307274,2.4870942,10.25,17,6.75,88,4,4
z0p5,pass4,2,28,0.02,0.03,0.025,2.443461,2.5307274,2.4870942,16.75,29,12.25,88,4,4
z0p5,pass4,3,28,0.03,0.04,0.035,2.443461,2.5307274,2.4870942,34.75,54,19.25,88,4,4
z0p5,pass4,4,28,0.04,0.05,0.045,2.443461,2.5307274,2.4870942,42.25,70,27.75,88,4,4
z0p5,pass4,5,28,0.05,0.06,0.055,2.443461,2.5307274,2.4870942,88.75,126,37.25,88,4,4
z0p5,pass4,6,28,0.06,0.07,0.065,2.443461,2.5307274,2.4870942,95.25,151,55.75,88,4,4
z0p5,pass4,7,28,0.07,0.08,0.075,2.443461,2.5307274,2.4870942,107.5,178,70.5,88,4,4
z0p5,pass4,8,28,0.08,0.09,0.085,2.443461,2.5307274,2.4870942,123.25,204,80.75,88,4,4
z0p5,pass4,9,28,0.09,0.1,0.095,2.443461,2.5307274,2.4870942,143.75,236,92.25,88,4,4
z0p5,pass4,10,28,0.1,0.11,0.105,2.443461,2.5307274,2.4870942,177.5,276,98.5,88,4,4
z0p5,pass4,11,28,0.11,0.12,0.115,2.443461,2.5307274,2.4870942,214.5,309,94.5,88,4,4
z0p5,pass4,12,28,0.12,0.13,0.125,2.443461,2.5307274,2.4870942,215.5,313,97.5,88,4,4
z0p5,pass4,13,28,0.13,0.14,0.135,2.443461,2.5307274,2.4870942,205,306,101,88,4,4
z0p5,pass4,14,28,0.14,0.15,0.145,2.443461,2.5307274,2.4870942,225.75,330,104.25,88,4,4
z0p5,pass4,15,28,0.15,0.16,0.155,2.443461,2.5307274,2.4870942,244.5,346,101.5,88,4,4
z0p5,pass4,16,28,0.16,0.17,0.165,2.443461,2.5307274,2.4870942,208.25,310,101.75,88,4,4
z0p5,pass4,17,28,0.17,0.18,0.175,2.443461,2.5307274,2.4870942,247.25,344,96.75,88,4,4
z0p5,pass4,18,28,0.18,0.19,0.185,2.443461,2.5307274,2.4870942,230.75,320,89.25,88,4,4
z0p5,pass4,19,28,0.19,0.2,0.195,2.443461,2.5307274,2.4870942,198,276,78,88,4,4
z0p5,pass4,20,28,0.2,0.21,0.205,2.443461,2.5307274,2.4870942,210.5,280,69.5,88,4,4
z0p5,pass4,21,28,0.21,0.22,0.215,2.443461,2.5307274,2.4870942,161.25,223,61.75,88,4,4
z0p5,pass4,22,28,0.22,0.23,0.225,2.443461,2.5307274,2.4870942,160.25,203,42.75,88,4,4
z0p5,pass4,23,28,0.23,0.24,0.235,2.443461,2.5307274,2.4870942,137,176,39,88,4,4
z0p5,pass4,24,28,0.24,0.25,0.245,2.443461,2.5307274,2.4870942,105.5,139,33.5,88,4,4
z0p5,pass4,25,28,0.25,0.26,0.255,2.443461,2.5307274,2.4870942,87,107,20,88,4,4
z0p5,pass4,26,28,0.26,0.27,0.265,2.443461,2.5307274,2.4870942,49.75,69,19.25,88,4,4
z0p5,pass4,27,28,0.27,0.28,0.275,2.443461,2.5307274,2.4870942,56.5,70,13.5,88,4,4
z0p5,pass4,28,28,0.28,0.29,0.285,2.443461,2.5307274,2.4870942,38,46,8,88,4,4
z0p5,pass4,29,28,0.29,0.3,0.295,2.443461,2.5307274,2.4870942,25.75,33,7.25,88,4,4
z0p5,pass4,30,28,0.3,0.31,0.305,2.443461,2.5307274,2.4870942,18.75,23,4.25,88,4,4
z0p5,pass4,31,28,0.31,0.32,0.315,2.443461,2.5307274,2.4870942,8.75,10,1.25,88,4,4
z0p5,pass4,32,28,0.32,0.33,0.325,2.443461,2.5307274,2.4870942,11.25,13,1.75,88,4,4
z0p5,pass4,33,28,0.33,0.34,0.335,2.443461,2.5307274,2.4870942,3.5,5,1.5,88,4,4
z0p5,pass4,34,28,0.34,0.35,0.345,2.443461,2.5307274,2.4870942,7,9,2,88,4,4
z0p5,pass4,35,28,0.35,0.36,0.355,2.443461,2.5307274,2.4870942,3.5,4,0.5,88,4,4
z0p5,pass4,36,28,0.36,0.37,0.365,2.443461,2.5307274,2.4870942,5,6,1,88,4,4
z0p5,pass4,37,28,0.37,0.38,0.375,2.443461,2.5307274,2.4870942,4.5,5,0.5,88,4,4
z0p5,pass4,38,28,0.38,0.39,0.385,2.443461,2.5307274,2.4870942,1.25,2,0.75,88,4,4
z0p5,pass4,39,28,0.39,0.4,0.395,2.443461,2.5307274,2.4870942,3.5,4,0.5,88,4,4
z0p5,pass4,40,28,0.4,0.41,0.405,2.443461,2.5307274,2.4870942,0.75,1,0.25,88,4,4
z0p5,pass4,41,28,0.41,0.42,0.415,2.443461,2.5307274,2.4870942,2.75,3,0.25,88,4,4
z0p5,pass4,42,28,0.42,0.43,0.425,2.443461,2.5307274,2.4870942,2.5,3,0.5,88,4,4
z0p5,pass4,43,28,0.43,0.44,0.435,2.443461,2.5307274,2.4870942,2.5,3,0.5,88,4,4
z0p5,pass4,44,28,0.44,0.45,0.445,2.443461,2.5307274,2.4870942,1,2,1,88,4,4
z0p5,pass4,45,28,0.45,0.46,0.455,2.443461,2.5307274,2.4870942,1.75,2,0.25,88,4,4
z0p5,pass4,46,28,0.46,0.47,0.465,2.443461,2.5307274,2.4870942,1,1,0,88,4,4
z0p5,pass4,47,28,0.47,0.48,0.475,2.443461,2.5307274,2.4870942,-0.25,0,0.25,88,4,4
z0p5,pass4,48,28,0.48,0.49,0.485,2.443461,2.5307274,2.4870942,0.25,1,0.75,88,4,4
z0p5,pass4,49,28,0.49,0.5,0.495,2.443461,2.5307274,2.4870942,-0.25,0,0.25,88,4,4
z0p5,pass4,50,28,0.5,0.51,0.505,2.443461,2.5307274,2.4870942,0,0,0,88,4,4
z0p5,pass4,51,28,0.51,0.52,0.515,2.443461,2.5307274,2.4870942,0,0,0,88,4,4
z0p5,pass4,52,28,0.52,0.53,0.525,2.443461,2.5307274,2.4870942,0.5,1,0.5,88,4,4
z0p5,pass4,53,28,0.53,0.54,0.535,2.443461,2.5307274,2.4870942,-0.75,0,0.75,88,4,4
z0p5,pass4,54,28,0.54,0.55,0.545,2.443461,2.5307274,2.4870942,0.75,1,0.25,88,4,4
z0p5,pass4,55,28,0.55,0.56,0.555,2.443461,2.5307274,2.4870942,-0.5,0,0.5,88,4,4
z0p5,pass4,56,28,0.56,0.57,0.565,2.443461,2.5307274,2.4870942,0,0,0,88,4,4
z0p5,pass4,57,28,0.57,0.58,0.575,2.443461,2.5307274,2.4870942,-0.25,0,0.25,88,4,4
z0p5,pass4,58,28,0.58,0.59,0.585,2.443461,2.5307274,2.4870942,1,1,0,88,4,4
z0p5,pass4,59,28,0.59,0.6,0.595,2.443461,2.5307274,2.4870942,1,1,0,88,4,4
z0p5,pass4,0,29,0,0.01,0.005,2.5307274,2.6179939,2.5743606,0,1,1,88,4,4
z0p5,pass4,1,29,0.01,0.02,0.015,2.5307274,2.6179939,2.5743606,6.5,10,3.5,88,4,4
z0p5,pass4,2,29,0.02,0.03,0.025,2.5307274,2.6179939,2.5743606,19.25,32,12.75,88,4,4
z0p5,pass4,3,29,0.03,0.04,0.035,2.5307274,2.6179939,2.5743606,38.5,60,21.5,88,4,4
z0p5,pass4,4,29,0.04,0.05,0.045,2.5307274,2.6179939,2.5743606,55.25,86,30.75,88,4,4
z0p5,pass4,5,29,0.05,0.06,0.055,2.5307274,2.6179939,2.5743606,52.25,97,44.75,88,4,4
z0p5,pass4,6,29,0.06,0.07,0.065,2.5307274,2.6179939,2.5743606,106.25,158,51.75,88,4,4
z0p5,pass4,7,29,0.07,0.08,0.075,2.5307274,2.6179939,2.5743606,126.75,196,69.25,88,4,4
z0p5,pass4,8,29,0.08,0.09,0.085,2.5307274,2.6179939,2.5743606,120,193,73,88,4,4
z0p5,pass4,9,29,0.09,0.1,0.095,2.5307274,2.6179939,2.5743606,191.25,273,81.75,88,4,4
z0p5,pass4,10,29,0.1,0.11,0.105,2.5307274,2.6179939,2.5743606,159.5,256,96.5,88,4,4
z0p5,pass4,11,29,0.11,0.12,0.115,2.5307274,2.6179939,2.5743606,192.25,292,99.75,88,4,4
z0p5,pass4,12,29,0.12,0.13,0.125,2.5307274,2.6179939,2.5743606,204,296,92,88,4,4
z0p5,pass4,13,29,0.13,0.14,0.135,2.5307274,2.6179939,2.5743606,225.25,329,103.75,88,4,4
z0p5,pass4,14,29,0.14,0.15,0.145,2.5307274,2.6179939,2.5743606,247.75,357,109.25,88,4,4
z0p5,pass4,15,29,0.15,0.16,0.155,2.5307274,2.6179939,2.5743606,247.75,356,108.25,88,4,4
z0p5,pass4,16,29,0.16,0.17,0.165,2.5307274,2.6179939,2.5743606,253.75,352,98.25,88,4,4
z0p5,pass4,17,29,0.17,0.18,0.175,2.5307274,2.6179939,2.5743606,223.5,323,99.5,88,4,4
z0p5,pass4,18,29,0.18,0.19,0.185,2.5307274,2.6179939,2.5743606,237.5,327,89.5,88,4,4
z0p5,pass4,19,29,0.19,0.2,0.195,2.5307274,2.6179939,2.5743606,219.75,299,79.25,88,4,4
z0p5,pass4,20,29,0.2,0.21,0.205,2.5307274,2.6179939,2.5743606,192.75,264,71.25,88,4,4
z0p5,pass4,21,29,0.21,0.22,0.215,2.5307274,2.6179939,2.5743606,197,255,58,88,4,4
z0p5,pass4,22,29,0.22,0.23,0.225,2.5307274,2.6179939,2.5743606,181.25,233,51.75,88,4,4
z0p5,pass4,23,29,0.23,0.24,0.235,2.5307274,2.6179939,2.5743606,127,165,38,88,4,4
z0p5,pass4,24,29,0.24,0.25,0.245,2.5307274,2.6179939,2.5743606,115.75,149,33.25,88,4,4
z0p5,pass4,25,29,0.25,0.26,0.255,2.5307274,2.6179939,2.5743606,92,116,24,88,4,4
z0p5,pass4,26,29,0.26,0.27,0.265,2.5307274,2.6179939,2.5743606,72.5,91,18.5,88,4,4
z0p5,pass4,27,29,0.27,0.28,0.275,2.5307274,2.6179939,2.5743606,50,65,15,88,4,4
z0p5,pass4,28,29,0.28,0.29,0.285,2.5307274,2.6179939,2.5743606,47,57,10,88,4,4
z0p5,pass4,29,29,0.29,0.3,0.295,2.5307274,2.6179939,2.5743606,34.25,38,3.75,88,4,4
z0p5,pass4,30,29,0.3,0.31,0.305,2.5307274,2.6179939,2.5743606,18.75,24,5.25,88,4,4
z0p5,pass4,31,29,0.31,0.32,0.315,2.5307274,2.6179939,2.5743606,17,21,4,88,4,4
z0p5,pass4,32,29,0.32,0.33,0.325,2.5307274,2.6179939,2.5743606,5.25,9,3.75,88,4,4
z0p5,pass4,33,29,0.33,0.34,0.335,2.5307274,2.6179939,2.5743606,13.75,15,1.25,88,4,4
z0p5,pass4,34,29,0.34,0.35,0.345,2.5307274,2.6179939,2.5743606,4.5,5,0.5,88,4,4
z0p5,pass4,35,29,0.35,0.36,0.355,2.5307274,2.6179939,2.5743606,2,3,1,88,4,4
z0p5,pass4,36,29,0.36,0.37,0.365,2.5307274,2.6179939,2.5743606,0.25,1,0.75,88,4,4
z0p5,pass4,37,29,0.37,0.38,0.375,2.5307274,2.6179939,2.5743606,2.5,3,0.5,88,4,4
z0p5,pass4,38,29,0.38,0.39,0.385,2.5307274,2.6179939,2.5743606,2,2,0,88,4,4
z0p5,pass4,39,29,0.39,0.4,0.395,2.5307274,2.6179939,2.5743606,2.5,3,0.5,88,4,4
z0p5,pass4,40,29,0.4,0.41,0.405,2.5307274,2.6179939,2.5743606,2.25,3,0.75,88,4,4
z0p5,pass4,41,29,0.41,0.42,0.415,2.5307274,2.6179939,2.5743606,1,1,0,88,4,4
z0p5,pass4,42,29,0.42,0.43,0.425,2.5307274,2.6179939,2.5743606,0.5,1,0.5,88,4,4
z0p5,pass4,43,29,0.43,0.44,0.435,2.5307274,2.6179939,2.5743606,3,3,0,88,4,4
z0p5,pass4,44,29,0.44,0.45,0.445,2.5307274,2.6179939,2.5743606,4.5,5,0.5,88,4,4
z0p5,pass4,45,29,0.45,0.46,0.455,2.5307274,2.6179939,2.5743606,-0.25,0,0.25,88,4,4
z0p5,pass4,46,29,0.46,0.47,0.465,2.5307274,2.6179939,2.5743606,-0.75,0,0.75,88,4,4
z0p5,pass4,47,29,0.47,0.48,0.475,2.5307274,2.6179939,2.5743606,0,0,0,88,4,4
z0p5,pass4,48,29,0.48,0.49,0.485,2.5307274,2.6179939,2.5743606,2.5,3,0.5,88,4,4
z0p5,pass4,49,29,0.49,0.5,0.495,2.5307274,2.6179939,2.5743606,0.75,1,0.25,88,4,4
z0p5,pass4,50,29,0.5,0.51,0.505,2.5307274,2.6179939,2.5743606,1,1,0,88,4,4
z0p5,pass4,51,29,0.51,0.52,0.515,2.5307274,2.6179939,2.5743606,1,1,0,88,4,4
z0p5,pass4,52,29,0.52,0.53,0.525,2.5307274,2.6179939,2.5743606,0,0,0,88,4,4
z0p5,pass4,53,29,0.53,0.54,0.535,2.5307274,2.6179939,2.5743606,-0.5,0,0.5,88,4,4
z0p5,pass4,54,29,0.54,0.55,0.545,2.5307274,2.6179939,2.5743606,0,0,0,88,4,4
z0p5,pass4,55,29,0.55,0.56,0.555,2.5307274,2.6179939,2.5743606,1.5,2,0.5,88,4,4
z0p5,pass4,56,29,0.56,0.57,0.565,2.5307274,2.6179939,2.5743606,1,1,0,88,4,4
z0p5,pass4,57,29,0.57,0.58,0.575,2.5307274,2.6179939,2.5743606,-0.5,0,0.5,88,4,4
z0p5,pass4,58,29,0.58,0.59,0.585,2.5307274,2.6179939,2.5743606,1,1,0,88,4,4
z0p5,pass4,59,29,0.59,0.6,0.595,2.5307274,2.6179939,2.5743606,-0.25,0,0.25,88,4,4
z0p5,pass4,0,30,0,0.01,0.005,2.6179939,2.7052603,2.6616271,2,3,1,88,4,4
z0p5,pass4,1,30,0.01,0.02,0.015,2.6179939,2.7052603,2.6616271,8,13,5,88,4,4
z0p5,pass4,2,30,0.02,0.03,0.025,2.6179939,2.7052603,2.6616271,26.5,37,10.5,88,4,4
z0p5,pass4,3,30,0.03,0.04,0.035,2.6179939,2.7052603,2.6616271,31.5,51,19.5,88,4,4
z0p5,pass4,4,30,0.04,0.05,0.045,2.6179939,2.7052603,2.6616271,72.75,105,32.25,88,4,4
z0p5,pass4,5,30,0.05,0.06,0.055,2.6179939,2.7052603,2.6616271,91.25,137,45.75,88,4,4
z0p5,pass4,6,30,0.06,0.07,0.065,2.6179939,2.7052603,2.6616271,110.5,167,56.5,88,4,4
z0p5,pass4,7,30,0.07,0.08,0.075,2.6179939,2.7052603,2.6616271,99.5,168,68.5,88,4,4
z0p5,pass4,8,30,0.08,0.09,0.085,2.6179939,2.7052603,2.6616271,145.5,227,81.5,88,4,4
z0p5,pass4,9,30,0.09,0.1,0.095,2.6179939,2.7052603,2.6616271,177.5,270,92.5,88,4,4
z0p5,pass4,10,30,0.1,0.11,0.105,2.6179939,2.7052603,2.6616271,188.75,275,86.25,88,4,4
z0p5,pass4,11,30,0.11,0.12,0.115,2.6179939,2.7052603,2.6616271,197.5,300,102.5,88,4,4
z0p5,pass4,12,30,0.12,0.13,0.125,2.6179939,2.7052603,2.6616271,239.5,338,98.5,88,4,4
z0p5,pass4,13,30,0.13,0.14,0.135,2.6179939,2.7052603,2.6616271,251.75,353,101.25,88,4,4
z0p5,pass4,14,30,0.14,0.15,0.145,2.6179939,2.7052603,2.6616271,210.75,319,108.25,88,4,4
z0p5,pass4,15,30,0.15,0.16,0.155,2.6179939,2.7052603,2.6616271,248.25,340,91.75,88,4,4
z0p5,pass4,16,30,0.16,0.17,0.165,2.6179939,2.7052603,2.6616271,280.5,378,97.5,88,4,4
z0p5,pass4,17,30,0.17,0.18,0.175,2.6179939,2.7052603,2.6616271,234.25,337,102.75,88,4,4
z0p5,pass4,18,30,0.18,0.19,0.185,2.6179939,2.7052603,2.6616271,251.5,338,86.5,88,4,4
z0p5,pass4,19,30,0.19,0.2,0.195,2.6179939,2.7052603,2.6616271,243.25,323,79.75,88,4,4
z0p5,pass4,20,30,0.2,0.21,0.205,2.6179939,2.7052603,2.6616271,204.25,277,72.75,88,4,4
z0p5,pass4,21,30,0.21,0.22,0.215,2.6179939,2.7052603,2.6616271,221.75,282,60.25,88,4,4
z0p5,pass4,22,30,0.22,0.23,0.225,2.6179939,2.7052603,2.6616271,174.75,230,55.25,88,4,4
z0p5,pass4,23,30,0.23,0.24,0.235,2.6179939,2.7052603,2.6616271,152.5,191,38.5,88,4,4
z0p5,pass4,24,30,0.24,0.25,0.245,2.6179939,2.7052603,2.6616271,141.75,172,30.25,88,4,4
z0p5,pass4,25,30,0.25,0.26,0.255,2.6179939,2.7052603,2.6616271,93.75,120,26.25,88,4,4
z0p5,pass4,26,30,0.26,0.27,0.265,2.6179939,2.7052603,2.6616271,93.25,115,21.75,88,4,4
z0p5,pass4,27,30,0.27,0.28,0.275,2.6179939,2.7052603,2.6616271,58.5,74,15.5,88,4,4
z0p5,pass4,28,30,0.28,0.29,0.285,2.6179939,2.7052603,2.6616271,34.75,46,11.25,88,4,4
z0p5,pass4,29,30,0.29,0.3,0.295,2.6179939,2.7052603,2.6616271,50,57,7,88,4,4
z0p5,pass4,30,30,0.3,0.31,0.305,2.6179939,2.7052603,2.6616271,24.5,29,4.5,88,4,4
z0p5,pass4,31,30,0.31,0.32,0.315,2.6179939,2.7052603,2.6616271,23.25,26,2.75,88,4,4
z0p5,pass4,32,30,0.32,0.33,0.325,2.6179939,2.7052603,2.6616271,8.5,10,1.5,88,4,4
z0p5,pass4,33,30,0.33,0.34,0.335,2.6179939,2.7052603,2.6616271,3.75,4,0.25,88,4,4
z0p5,pass4,34,30,0.34,0.35,0.345,2.6179939,2.7052603,2.6616271,7,8,1,88,4,4
z0p5,pass4,35,30,0.35,0.36,0.355,2.6179939,2.7052603,2.6616271,2.25,3,0.75,88,4,4
z0p5,pass4,36,30,0.36,0.37,0.365,2.6179939,2.7052603,2.6616271,3,4,1,88,4,4
z0p5,pass4,37,30,0.37,0.38,0.375,2.6179939,2.7052603,2.6616271,1.5,2,0.5,88,4,4
z0p5,pass4,38,30,0.38,0.39,0.385,2.6179939,2.7052603,2.6616271,1.25,2,0.75,88,4,4
z0p5,pass4,39,30,0.39,0.4,0.395,2.6179939,2.7052603,2.6616271,1.25,2,0.75,88,4,4
z0p5,pass4,40,30,0.4,0.41,0.405,2.6179939,2.7052603,2.6616271,1.5,2,0.5,88,4,4
z0p5,pass4,41,30,0.41,0.42,0.415,2.6179939,2.7052603,2.6616271,0.25,1,0.75,88,4,4
z0p5,pass4,42,30,0.42,0.43,0.425,2.6179939,2.7052603,2.6616271,2.25,3,0.75,88,4,4
z0p5,pass4,43,30,0.43,0.44,0.435,2.6179939,2.7052603,2.6616271,-0.25,0,0.25,88,4,4
z0p5,pass4,44,30,0.44,0.45,0.445,2.6179939,2.7052603,2.6616271,2,2,0,88,4,4
z0p5,pass4,45,30,0.45,0.46,0.455,2.6179939,2.7052603,2.6616271,-0.5,0,0.5,88,4,4
z0p5,pass4,46,30,0.46,0.47,0.465,2.6179939,2.7052603,2.6616271,-0.5,0,0.5,88,4,4
z0p5,pass4,47,30,0.47,0.48,0.475,2.6179939,2.7052603,2.6616271,0.75,1,0.25,88,4,4
z0p5,pass4,48,30,0.48,0.49,0.485,2.6179939,2.7052603,2.6616271,1,1,0,88,4,4
z0p5,pass4,49,30,0.49,0.5,0.495,2.6179939,2.7052603,2.6616271,0,0,0,88,4,4
z0p5,pass4,50,30,0.5,0.51,0.505,2.6179939,2.7052603,2.6616271,0,0,0,88,4,4
z0p5,pass4,51,30,0.51,0.52,0.515,2.6179939,2.7052603,2.6616271,1.5,2,0.5,88,4,4
z0p5,pass4,52,30,0.52,0.53,0.525,2.6179939,2.7052603,2.6616271,0.75,1,0.25,88,4,4
z0p5,pass4,53,30,0.53,0.54,0.535,2.6179939,2.7052603,2.6616271,0.75,1,0.25,88,4,4
z0p5,pass4,54,30,0.54,0.55,0.545,2.6179939,2.7052603,2.6616271,-0.25,0,0.25,88,4,4
z0p5,pass4,55,30,0.55,0.56,0.555,2.6179939,2.7052603,2.6616271,1,1,0,88,4,4
z0p5,pass4,56,30,0.56,0.57,0.565,2.6179939,2.7052603,2.6616271,0.75,1,0.25,88,4,4
z0p5,pass4,57,30,0.57,0.58,0.575,2.6179939,2.7052603,2.6616271,0,0,0,88,4,4
z0p5,pass4,58,30,0.58,0.59,0.585,2.6179939,2.7052603,2.6616271,1,1,0,88,4,4
z0p5,pass4,59,30,0.59,0.6,0.595,2.6179939,2.7052603,2.6616271,0.75,1,0.25,88,4,4
z0p5,pass4,0,31,0,0.01,0.005,2.7052603,2.7925268,2.7488936,3.5,5,1.5,88,4,4
z0p5,pass4,1,31,0.01,0.02,0.015,2.7052603,2.7925268,2.7488936,4.75,11,6.25,88,4,4
z0p5,pass4,2,31,0.02,0.03,0.025,2.7052603,2.7925268,2.7488936,18,30,12,88,4,4
z0p5,pass4,3,31,0.03,0.04,0.035,2.7052603,2.7925268,2.7488936,39,57,18,88,4,4
z0p5,pass4,4,31,0.04,0.05,0.045,2.7052603,2.7925268,2.7488936,49.75,84,34.25,88,4,4
z0p5,pass4,5,31,0.05,0.06,0.055,2.7052603,2.7925268,2.7488936,70.5,115,44.5,88,4,4
z0p5,pass4,6,31,0.06,0.07,0.065,2.7052603,2.7925268,2.7488936,96.25,153,56.75,88,4,4
z0p5,pass4,7,31,0.07,0.08,0.075,2.7052603,2.7925268,2.7488936,134.75,204,69.25,88,4,4
z0p5,pass4,8,31,0.08,0.09,0.085,2.7052603,2.7925268,2.7488936,136.75,217,80.25,88,4,4
z0p5,pass4,9,31,0.09,0.1,0.095,2.7052603,2.7925268,2.7488936,170,247,77,88,4,4
z0p5,pass4,10,31,0.1,0.11,0.105,2.7052603,2.7925268,2.7488936,184.75,280,95.25,88,4,4
z0p5,pass4,11,31,0.11,0.12,0.115,2.7052603,2.7925268,2.7488936,214.75,312,97.25,88,4,4
z0p5,pass4,12,31,0.12,0.13,0.125,2.7052603,2.7925268,2.7488936,213.25,315,101.75,88,4,4
z0p5,pass4,13,31,0.13,0.14,0.135,2.7052603,2.7925268,2.7488936,224.25,329,104.75,88,4,4
z0p5,pass4,14,31,0.14,0.15,0.145,2.7052603,2.7925268,2.7488936,285.25,385,99.75,88,4,4
z0p5,pass4,15,31,0.15,0.16,0.155,2.7052603,2.7925268,2.7488936,274.25,375,100.75,88,4,4
z0p5,pass4,16,31,0.16,0.17,0.165,2.7052603,2.7925268,2.7488936,250.25,348,97.75,88,4,4
z0p5,pass4,17,31,0.17,0.18,0.175,2.7052603,2.7925268,2.7488936,267.25,362,94.75,88,4,4
z0p5,pass4,18,31,0.18,0.19,0.185,2.7052603,2.7925268,2.7488936,270.75,356,85.25,88,4,4
z0p5,pass4,19,31,0.19,0.2,0.195,2.7052603,2.7925268,2.7488936,263,345,82,88,4,4
z0p5,pass4,20,31,0.2,0.21,0.205,2.7052603,2.7925268,2.7488936,247.75,310,62.25,88,4,4
z0p5,pass4,21,31,0.21,0.22,0.215,2.7052603,2.7925268,2.7488936,222.5,288,65.5,88,4,4
z0p5,pass4,22,31,0.22,0.23,0.225,2.7052603,2.7925268,2.7488936,159,214,55,88,4,4
z0p5,pass4,23,31,0.23,0.24,0.235,2.7052603,2.7925268,2.7488936,167.25,208,40.75,88,4,4
z0p5,pass4,24,31,0.24,0.25,0.245,2.7052603,2.7925268,2.7488936,145.75,183,37.25,88,4,4
z0p5,pass4,25,31,0.25,0.26,0.255,2.7052603,2.7925268,2.7488936,118.5,151,32.5,88,4,4
z0p5,pass4,26,31,0.26,0.27,0.265,2.7052603,2.7925268,2.7488936,85,106,21,88,4,4
z0p5,pass4,27,31,0.27,0.28,0.275,2.7052603,2.7925268,2.7488936,57.25,72,14.75,88,4,4
